datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,ncount,workingday_clean,3day_sum,trend,ratio
2011-06-06 21:00:00,2.0,0.0,1.0,1.0,27.06,31.06,57.0,6.0032,29.0,160.0,189.0,0.0021052397077169845,1.0,14963.0,197.59348474752528,-0.04423587300876116
2011-06-06 22:00:00,2.0,0.0,1.0,1.0,27.06,31.06,61.0,6.0032,36.0,137.0,173.0,0.0019270183567991444,1.0,14905.0,147.2209407126488,0.16035129597924233
2011-06-06 23:00:00,2.0,0.0,1.0,1.0,26.24,30.305,69.0,6.0032,5.0,55.0,60.0,0.0006683300659418997,1.0,14907.0,93.928390219302,-0.44224895602159536
2011-06-07 00:00:00,2.0,0.0,1.0,1.0,26.24,30.305,65.0,6.0032,5.0,15.0,20.0,0.00022277668864729996,1.0,14796.0,38.46519863055795,-0.6308967985056896
2011-06-07 01:00:00,2.0,0.0,1.0,1.0,25.42,30.305,69.0,8.9981,2.0,2.0,4.0,4.455533772945999e-05,1.0,14723.0,16.771639622305475,-1.2681659945983499
2011-06-07 02:00:00,2.0,0.0,1.0,1.0,24.6,29.545,73.0,6.0032,3.0,2.0,5.0,5.569417216182498e-05,1.0,14633.0,9.072081514973874,-0.5180079207074001
2011-06-07 03:00:00,2.0,0.0,1.0,1.0,24.6,29.545,73.0,6.0032,1.0,1.0,2.0,2.2277668864729994e-05,1.0,14579.0,5.25581243801551,-0.7348987329898289
2011-06-07 04:00:00,2.0,0.0,1.0,1.0,23.78,27.275,83.0,8.9981,2.0,3.0,5.0,5.569417216182498e-05,1.0,14563.0,5.768126406844343,-0.12046483003566308
2011-06-07 05:00:00,2.0,0.0,1.0,1.0,23.78,27.275,88.0,11.0014,2.0,30.0,32.0,0.0003564427018356799,1.0,14553.0,24.87542678629454,0.24321381586066354
2011-06-07 06:00:00,2.0,0.0,1.0,1.0,24.6,28.79,78.0,8.9981,10.0,116.0,126.0,0.0014034931384779895,1.0,14577.0,106.37995336594572,0.16781357575420702
2011-06-07 07:00:00,2.0,0.0,1.0,2.0,26.24,30.305,69.0,12.998,23.0,311.0,334.0,0.0037203707004099095,1.0,14675.0,303.48176478870886,0.09551933221970454
2011-06-07 08:00:00,2.0,0.0,1.0,2.0,27.88,31.82,61.0,8.9981,45.0,432.0,477.0,0.005313224024238104,1.0,14922.0,529.7974091012494,-0.10476968883420416
2011-06-07 09:00:00,2.0,0.0,1.0,2.0,29.52,33.335,58.0,15.0013,27.0,190.0,217.0,0.0024171270718232048,1.0,15274.0,279.8163856034339,-0.25320596094866243
2011-06-07 10:00:00,2.0,0.0,1.0,2.0,31.16,34.09,48.0,12.998,37.0,86.0,123.0,0.0013700766351808947,1.0,15267.0,148.89155538582034,-0.18963050293211958
2011-06-07 11:00:00,2.0,0.0,1.0,2.0,31.16,34.85,52.0,16.9979,38.0,113.0,151.0,0.0016819639992871145,1.0,15073.0,170.28456705567805,-0.11944578734681925
2011-06-07 12:00:00,2.0,0.0,1.0,2.0,32.8,36.365,46.0,19.0012,42.0,141.0,183.0,0.0020384067011227944,1.0,14855.0,215.26089996127723,-0.1615497913779544
2011-06-07 13:00:00,2.0,0.0,1.0,2.0,32.8,36.365,43.0,16.9979,55.0,141.0,196.0,0.0021832115487435393,1.0,14618.0,210.581168585845,-0.0714049719448383
2011-06-07 14:00:00,2.0,0.0,1.0,2.0,32.8,36.365,43.0,19.0012,34.0,112.0,146.0,0.0016262698271252895,1.0,14358.0,188.79833753402622,-0.25552954031777275
2011-06-07 15:00:00,2.0,0.0,1.0,2.0,33.62,37.12,41.0,22.0028,56.0,127.0,183.0,0.0020384067011227944,1.0,14053.0,201.7646546020477,-0.09711021194615185
2011-06-07 16:00:00,2.0,0.0,1.0,1.0,32.8,35.605,38.0,15.0013,55.0,253.0,308.0,0.003430761005168419,1.0,13832.0,290.55907265805877,0.05809864101007432
2011-06-07 17:00:00,2.0,0.0,1.0,1.0,32.8,36.365,43.0,16.9979,64.0,475.0,539.0,0.0060038317590447345,1.0,13700.0,526.7810105200768,0.02288769468867636
2011-06-07 18:00:00,2.0,0.0,1.0,1.0,31.98,34.85,46.0,19.0012,72.0,479.0,551.0,0.006137497772233114,1.0,13895.0,496.02127748002107,0.10491520926583851
2011-06-07 19:00:00,2.0,0.0,1.0,1.0,31.16,34.09,48.0,16.9979,69.0,355.0,424.0,0.00472286579932276,1.0,14105.0,352.40706850599236,0.1844686078070631
2011-06-07 20:00:00,2.0,0.0,1.0,1.0,30.34,34.09,56.0,8.9981,45.0,301.0,346.0,0.003854036713598289,1.0,14244.0,252.54401618746184,0.31378733811264886
2011-06-07 21:00:00,2.0,0.0,1.0,1.0,29.52,34.09,70.0,8.9981,31.0,187.0,218.0,0.002428265906255569,1.0,14351.0,189.5117355885675,0.1393579330077403
2011-06-07 22:00:00,2.0,0.0,1.0,1.0,28.7,32.575,65.0,8.9981,27.0,126.0,153.0,0.0017042416681518446,1.0,14384.0,142.07487495543378,0.07358450809799041
2011-06-07 23:00:00,2.0,0.0,1.0,1.0,27.88,31.82,79.0,7.0015,18.0,72.0,90.0,0.00100249509891285,1.0,14347.0,90.39985338943622,-0.004384367887659433
2011-06-08 00:00:00,2.0,0.0,1.0,1.0,27.06,29.545,89.0,8.9981,12.0,29.0,41.0,0.00045669221172696487,1.0,14287.0,37.14195004290223,0.09635489086797785
2011-06-08 01:00:00,2.0,0.0,1.0,1.0,27.06,30.305,78.0,0.0,3.0,20.0,23.0,0.00025619319194439494,1.0,14215.0,16.19295369361355,0.3335541994417547
2011-06-08 02:00:00,2.0,0.0,1.0,1.0,26.24,28.79,89.0,6.0032,0.0,7.0,7.0,7.797184102655499e-05,1.0,14142.0,8.767674214772127,-0.19963684227631162
2011-06-08 03:00:00,2.0,0.0,1.0,1.0,26.24,28.79,89.0,6.0032,2.0,1.0,3.0,3.3416503297094986e-05,1.0,14085.0,5.077722627714415,-0.4183356968800113
2011-06-08 04:00:00,2.0,0.0,1.0,1.0,25.42,28.79,83.0,0.0,0.0,6.0,6.0,6.683300659418999e-05,1.0,14041.0,5.561372167719661,0.06471039606422427
2011-06-08 05:00:00,2.0,0.0,1.0,1.0,25.42,28.03,88.0,0.0,0.0,21.0,21.0,0.00023391552307966494,1.0,14035.0,23.990009959846347,-0.1274336900417409
2011-06-08 06:00:00,2.0,0.0,1.0,1.0,26.24,28.79,89.0,8.9981,13.0,103.0,116.0,0.0012921047941543394,1.0,14050.0,102.5340155581764,0.12227372335080886
2011-06-08 07:00:00,2.0,0.0,1.0,1.0,27.06,31.06,74.0,7.0015,24.0,329.0,353.0,0.003932008554624844,1.0,14145.0,292.5212649360332,0.1873468235565367
2011-06-08 08:00:00,2.0,0.0,1.0,1.0,31.16,35.605,58.0,11.0014,46.0,435.0,481.0,0.0053577793619675644,1.0,14471.0,513.7849019638238,-0.06580503327669794
2011-06-08 09:00:00,2.0,0.0,1.0,1.0,31.16,35.605,58.0,11.0014,34.0,168.0,202.0,0.0022500445553377295,1.0,14854.0,272.1220761917904,-0.2967128817321518
2011-06-08 10:00:00,2.0,0.0,1.0,1.0,33.62,37.12,43.0,15.0013,27.0,63.0,90.0,0.00100249509891285,1.0,14892.0,145.23436449896096,-0.47435106447108366
2011-06-08 11:00:00,2.0,0.0,1.0,1.0,34.44,37.88,41.0,12.998,28.0,106.0,134.0,0.0014926038139369095,1.0,14731.0,166.42088219313962,-0.21523611612101248
2011-06-08 12:00:00,2.0,0.0,1.0,1.0,36.08,40.91,42.0,8.9981,15.0,134.0,149.0,0.0016596863304223846,1.0,14530.0,210.55138851816616,-0.34383264659432744
2011-06-08 13:00:00,2.0,0.0,1.0,1.0,36.9,42.425,42.0,0.0,20.0,116.0,136.0,0.0015148814828016394,1.0,14344.0,206.6340321655056,-0.41579614346139093
2011-06-08 14:00:00,2.0,0.0,1.0,1.0,37.72,43.94,40.0,16.9979,44.0,111.0,155.0,0.0017265193370165745,1.0,14113.0,185.5767472919426,-0.17898666081554038
2011-06-08 15:00:00,2.0,0.0,1.0,1.0,37.72,43.94,40.0,11.0014,28.0,100.0,128.0,0.0014257708073427196,1.0,13883.0,199.32389524231326,-0.4401231284604154
2011-06-08 16:00:00,2.0,0.0,1.0,1.0,37.72,43.94,40.0,15.0013,34.0,199.0,233.0,0.0025953484227410444,1.0,13594.0,285.55957444430675,-0.20262533790441667
2011-06-08 17:00:00,2.0,0.0,1.0,1.0,37.72,42.425,35.0,15.0013,80.0,426.0,506.0,0.005636250222776688,1.0,13429.0,516.3607438156286,-0.020229391259953516
2011-06-08 18:00:00,2.0,0.0,1.0,1.0,36.9,40.91,37.0,15.0013,61.0,398.0,459.0,0.0051127250044555326,1.0,13545.0,483.5270387525646,-0.0519467478293305
2011-06-08 19:00:00,2.0,0.0,1.0,1.0,33.62,40.15,59.0,8.9981,61.0,323.0,384.0,0.004277312422028159,1.0,13641.0,340.8142376100845,0.11897590967545592
2011-06-08 20:00:00,2.0,0.0,1.0,1.0,32.8,39.395,63.0,8.9981,55.0,225.0,280.0,0.0031188736410621997,1.0,13668.0,242.33162126159985,0.14392945979540425
2011-06-08 21:00:00,2.0,0.0,1.0,1.0,32.8,40.15,66.0,8.9981,34.0,168.0,202.0,0.0022500445553377295,1.0,13669.0,180.5056033558727,0.11191945332928005
2011-06-08 22:00:00,2.0,0.0,1.0,1.0,31.16,37.12,75.0,11.0014,37.0,139.0,176.0,0.0019604348600962395,1.0,13706.0,135.3780753711885,0.26071873783204863
2011-06-08 23:00:00,2.0,0.0,1.0,1.0,31.16,37.12,75.0,12.998,18.0,98.0,116.0,0.0012921047941543394,1.0,13752.0,86.65078300770385,0.28881339012524815
2011-06-09 00:00:00,2.0,0.0,1.0,2.0,30.34,35.605,79.0,8.9981,7.0,40.0,47.0,0.0005235252183211548,1.0,13782.0,35.82910026536562,0.26491271014476847
2011-06-09 01:00:00,2.0,0.0,1.0,1.0,30.34,35.605,79.0,7.0015,3.0,13.0,16.0,0.00017822135091783995,1.0,13800.0,15.72020829911129,0.016595278396442842
2011-06-09 02:00:00,2.0,0.0,1.0,2.0,29.52,35.605,84.0,11.0014,0.0,6.0,6.0,6.683300659418999e-05,1.0,13802.0,8.556883008929775,-0.311351479752712
2011-06-09 03:00:00,2.0,0.0,1.0,2.0,29.52,35.605,84.0,7.0015,0.0,2.0,2.0,2.2277668864729994e-05,1.0,13800.0,4.974978506386861,-0.6889682118855653
2011-06-09 04:00:00,2.0,0.0,1.0,2.0,29.52,34.85,79.0,6.0032,2.0,4.0,6.0,6.683300659418999e-05,1.0,13797.0,5.464728423760998,0.07954914486602208
2011-06-09 05:00:00,2.0,0.0,1.0,2.0,28.7,33.335,84.0,0.0,1.0,19.0,20.0,0.00022277668864729996,1.0,13795.0,23.579778225584633,-0.15740164381821437
2011-06-09 06:00:00,2.0,0.0,1.0,2.0,29.52,35.605,84.0,6.0032,13.0,105.0,118.0,0.0013143824630190695,1.0,13784.0,100.59280216753763,0.1581508052844603
2011-06-09 07:00:00,2.0,0.0,1.0,2.0,29.52,34.85,79.0,8.9981,31.0,283.0,314.0,0.003497594011762609,1.0,13790.0,285.1797980535806,0.0959523610095316
2011-06-09 08:00:00,2.0,0.0,1.0,2.0,31.16,36.365,70.0,7.0015,32.0,400.0,432.0,0.004811976474781679,1.0,13805.0,490.13893798704913,-0.12598932918745973
2011-06-09 09:00:00,2.0,0.0,1.0,1.0,34.44,39.395,49.0,0.0,20.0,148.0,168.0,0.0018713241846373195,1.0,13799.0,252.7947037411146,-0.40662697229516925
2011-06-09 10:00:00,2.0,0.0,1.0,1.0,35.26,40.91,50.0,19.0012,20.0,74.0,94.0,0.0010470504366423097,1.0,13779.0,134.3798219467622,-0.3542074322682582
2011-06-09 11:00:00,2.0,0.0,1.0,1.0,36.9,42.425,42.0,15.0013,36.0,82.0,118.0,0.0013143824630190695,1.0,13778.0,155.65453226916554,-0.2749194563237091
2011-06-09 12:00:00,2.0,0.0,1.0,1.0,37.72,42.425,35.0,12.998,40.0,100.0,140.0,0.0015594368205310994,1.0,13785.0,199.75573921011153,-0.3533290508824483
2011-06-09 13:00:00,2.0,0.0,1.0,1.0,36.9,40.91,37.0,6.0032,18.0,118.0,136.0,0.0015148814828016394,1.0,13772.0,198.39402474786274,-0.37530196509145497
2011-06-09 14:00:00,2.0,0.0,1.0,1.0,37.72,43.94,40.0,12.998,25.0,93.0,118.0,0.0013143824630190695,1.0,13728.0,180.51424834009694,-0.42221066076337993
2011-06-09 15:00:00,2.0,0.0,1.0,1.0,38.54,41.665,31.0,11.0014,18.0,86.0,104.0,0.0011584387809659598,1.0,13701.0,196.71084698659755,-0.632845244404701
2011-06-09 16:00:00,2.0,0.0,1.0,1.0,37.72,41.665,33.0,8.9981,30.0,170.0,200.0,0.002227766886473,1.0,13640.0,286.5258640150319,-0.35800790992342546
2011-06-09 17:00:00,2.0,0.0,1.0,1.0,36.9,40.91,37.0,16.9979,54.0,355.0,409.0,0.004555783282837285,1.0,13573.0,521.897712101387,-0.24322870608242447
2011-06-09 18:00:00,2.0,0.0,1.0,1.0,36.08,40.15,39.0,19.0012,52.0,414.0,466.0,0.005190696845482089,1.0,13403.0,478.45794761171084,-0.02632693231172877
2011-06-09 19:00:00,2.0,0.0,1.0,2.0,34.44,37.12,39.0,22.0028,55.0,271.0,326.0,0.003631260024950989,1.0,13313.0,332.6193054250462,-0.02004036789209093
2011-06-09 20:00:00,2.0,0.0,1.0,2.0,32.8,36.365,43.0,12.998,40.0,214.0,254.0,0.002829263945820709,1.0,13232.0,234.601405657996,0.07912212710848714
2011-06-09 21:00:00,2.0,0.0,1.0,3.0,31.16,34.85,52.0,0.0,29.0,142.0,171.0,0.0019047406879344145,1.0,13150.0,173.65196313773694,-0.015300734786961881
2011-06-09 22:00:00,2.0,0.0,1.0,2.0,30.34,34.09,58.0,11.0014,22.0,131.0,153.0,0.0017042416681518446,1.0,13132.0,129.70851348128173,0.16398284632805893
2011-06-09 23:00:00,2.0,0.0,1.0,2.0,30.34,34.85,57.0,11.0014,15.0,82.0,97.0,0.0010804669399394047,1.0,13112.0,82.61816948785723,0.1587066438229804
2011-06-10 00:00:00,2.0,0.0,1.0,3.0,28.7,32.575,65.0,15.0013,8.0,61.0,69.0,0.0007685795758331848,1.0,13149.0,34.18348856401774,0.6879183443812072
2011-06-10 01:00:00,2.0,0.0,1.0,3.0,28.7,32.575,65.0,15.0013,5.0,18.0,23.0,0.00025619319194439494,1.0,13198.0,15.034442690700784,0.4033147536097063
2011-06-10 02:00:00,2.0,0.0,1.0,1.0,27.88,31.82,69.0,11.0014,6.0,7.0,13.0,0.00014480484762074497,1.0,13217.0,8.194198140053967,0.4204846814460431
2011-06-10 03:00:00,2.0,0.0,1.0,1.0,27.88,31.82,69.0,11.0014,3.0,3.0,6.0,6.683300659418999e-05,1.0,13225.0,4.767687735287408,0.193638887970984
2011-06-10 04:00:00,2.0,0.0,1.0,1.0,27.06,30.305,78.0,11.0014,0.0,4.0,4.0,4.455533772945999e-05,1.0,13229.0,5.2397544624145995,-0.22150292020102547
2011-06-10 05:00:00,2.0,0.0,1.0,1.0,27.06,30.305,78.0,11.0014,0.0,28.0,28.0,0.00031188736410621995,1.0,13228.0,22.61060575339134,0.20559982257305617
2011-06-10 06:00:00,2.0,0.0,1.0,1.0,27.06,30.305,78.0,6.0032,10.0,94.0,104.0,0.0011584387809659598,1.0,13224.0,96.50603713461386,0.07404605474127138
2011-06-10 07:00:00,2.0,0.0,1.0,1.0,29.52,34.09,66.0,7.0015,25.0,242.0,267.0,0.0029740687934414547,1.0,13202.0,273.019847273631,-0.022213558559126087
2011-06-10 08:00:00,2.0,0.0,1.0,1.0,30.34,34.09,58.0,8.9981,29.0,423.0,452.0,0.005034753163428979,1.0,13135.0,466.3509562086121,-0.031188362165958352
2011-06-10 09:00:00,2.0,0.0,1.0,1.0,31.16,34.85,55.0,0.0,37.0,176.0,213.0,0.0023725717340937445,1.0,13110.0,240.17237234915663,-0.11953590077133518
2011-06-10 10:00:00,2.0,0.0,1.0,1.0,31.98,35.605,52.0,0.0,23.0,88.0,111.0,0.0012364106219925144,1.0,13106.0,127.81638336847851,-0.13988913435174327
2011-06-10 11:00:00,2.0,0.0,1.0,1.0,33.62,37.88,46.0,0.0,46.0,107.0,153.0,0.0017042416681518446,1.0,13094.0,147.92716254408867,0.03349525797634899
2011-06-10 12:00:00,2.0,0.0,1.0,1.0,34.44,37.88,44.0,8.9981,40.0,167.0,207.0,0.002305738727499555,1.0,13096.0,189.77157495071606,0.086461310031216
2011-06-10 13:00:00,2.0,0.0,1.0,1.0,34.44,37.88,44.0,7.0015,40.0,149.0,189.0,0.0021052397077169845,1.0,13120.0,189.00156874033976,-8.256494019050069e-06
2011-06-10 14:00:00,2.0,0.0,1.0,1.0,35.26,38.635,39.0,0.0,44.0,121.0,165.0,0.0018379076813402246,1.0,13113.0,172.42739936507073,-0.04377127599323069
2011-06-10 15:00:00,2.0,0.0,1.0,1.0,34.44,37.88,44.0,7.0015,49.0,163.0,212.0,0.00236143289966138,1.0,13132.0,188.5414818354864,0.11668426363585849
2011-06-10 16:00:00,2.0,0.0,1.0,1.0,33.62,39.395,56.0,19.9995,46.0,239.0,285.0,0.003174567813224024,1.0,13161.0,276.46384870248056,0.030301161065897184
2011-06-10 17:00:00,2.0,0.0,1.0,1.0,33.62,38.635,52.0,15.0013,63.0,454.0,517.0,0.005758777401532704,1.0,13138.0,505.17145373815833,0.023099788986033817
2011-06-10 18:00:00,2.0,0.0,1.0,1.0,32.8,38.635,59.0,15.0013,96.0,367.0,463.0,0.005157280342184994,1.0,13116.0,468.21267185519656,-0.01117157155238943
2011-06-10 19:00:00,2.0,0.0,1.0,1.0,31.98,37.12,59.0,12.998,61.0,245.0,306.0,0.0034084833363036892,1.0,13028.0,325.4987088618269,-0.06157824664008193
2011-06-10 20:00:00,2.0,0.0,1.0,1.0,31.16,35.605,62.0,7.0015,53.0,197.0,250.0,0.0027847086080912487,1.0,12910.0,228.89239321680233,0.08784159526627838
2011-06-10 21:00:00,2.0,0.0,1.0,1.0,31.16,36.365,66.0,8.9981,55.0,163.0,218.0,0.002428265906255569,1.0,12814.0,169.2149243837993,0.2520098301901656
2011-06-10 22:00:00,2.0,0.0,1.0,1.0,29.52,34.85,74.0,16.9979,40.0,145.0,185.0,0.0020606843699875247,1.0,12814.0,126.56753668513129,0.37710074986474856
2011-06-10 23:00:00,2.0,0.0,1.0,1.0,29.52,34.85,74.0,11.0014,36.0,110.0,146.0,0.0016262698271252895,1.0,12846.0,80.942114493671,0.5844195096027889
2011-06-11 00:00:00,2.0,0.0,0.0,1.0,28.7,33.335,79.0,8.9981,28.0,89.0,117.0,0.0013032436285867048,0.0,12902.0,90.89540526381512,0.25003359348324555
2011-06-11 01:00:00,2.0,0.0,0.0,1.0,28.7,33.335,79.0,6.0032,10.0,67.0,77.0,0.0008576902512921048,0.0,12978.0,70.68473872395684,0.08443095077784728
2011-06-11 02:00:00,2.0,0.0,0.0,1.0,28.7,33.335,79.0,7.0015,10.0,50.0,60.0,0.0006683300659418997,0.0,13032.0,53.421738406211766,0.11411018707608833
2011-06-11 03:00:00,2.0,0.0,0.0,1.0,27.88,31.82,83.0,6.0032,10.0,18.0,28.0,0.00031188736410621995,0.0,13085.0,25.71209075007827,0.0821795299984555
2011-06-11 04:00:00,2.0,0.0,0.0,1.0,27.88,31.82,79.0,6.0032,4.0,9.0,13.0,0.00014480484762074497,0.0,13110.0,8.477899133581,0.39009464828928836
2011-06-11 05:00:00,2.0,0.0,0.0,1.0,27.88,31.82,74.0,8.9981,4.0,12.0,16.0,0.00017822135091783995,0.0,13117.0,8.552250936807736,0.576436517147211
2011-06-11 06:00:00,2.0,0.0,0.0,1.0,28.7,32.575,61.0,8.9981,9.0,31.0,40.0,0.0004455533772945999,0.0,13112.0,17.398542314296147,0.8013006272767225
2011-06-11 07:00:00,2.0,0.0,0.0,1.0,29.52,33.335,58.0,12.998,18.0,50.0,68.0,0.0007574407414008197,0.0,13036.0,40.996373973854915,0.49652322399671694
2011-06-11 08:00:00,2.0,0.0,0.0,1.0,30.34,34.09,58.0,12.998,32.0,111.0,143.0,0.0015928533238281947,0.0,12751.0,98.08705974172405,0.37381444454888396
2011-06-11 09:00:00,2.0,0.0,0.0,1.0,30.34,34.09,62.0,8.9981,59.0,171.0,230.0,0.002561931919443949,0.0,12413.0,157.3964459021935,0.37731666887934434
2011-06-11 10:00:00,2.0,0.0,0.0,1.0,30.34,34.09,58.0,11.0014,91.0,173.0,264.0,0.0029406522901443593,0.0,12441.0,241.3390835754792,0.08939190875523796
2011-06-11 11:00:00,2.0,0.0,0.0,1.0,31.16,35.605,62.0,8.9981,110.0,215.0,325.0,0.0036201211905186243,0.0,12615.0,303.32370030154595,0.06880544283825174
2011-06-11 12:00:00,2.0,0.0,0.0,1.0,32.8,37.88,55.0,15.0013,112.0,235.0,347.0,0.003865175548030654,0.0,12806.0,363.0954819805575,-0.04521366659759132
2011-06-11 13:00:00,2.0,0.0,0.0,1.0,32.8,37.88,55.0,12.998,150.0,237.0,387.0,0.004310728925325254,0.0,13004.0,378.9922060309277,0.020854597558111084
2011-06-11 14:00:00,2.0,0.0,0.0,1.0,33.62,38.635,49.0,7.0015,148.0,232.0,380.0,0.004232757084298699,0.0,13255.0,378.74734780954674,0.0032932177185338272
2011-06-11 15:00:00,2.0,0.0,0.0,1.0,33.62,38.635,49.0,7.0015,142.0,232.0,374.0,0.004165924077704509,0.0,13480.0,383.28872330788977,-0.024468127708734966
2011-06-11 16:00:00,2.0,0.0,0.0,2.0,32.8,36.365,46.0,12.998,169.0,225.0,394.0,0.004388700766351809,0.0,13726.0,379.7878305709894,0.036643420028731
2011-06-11 17:00:00,2.0,0.0,0.0,2.0,30.34,34.09,58.0,11.0014,147.0,190.0,337.0,0.0037537872037070037,0.0,13887.0,345.80655137136324,-0.025721240165822716
2011-06-11 18:00:00,2.0,0.0,0.0,2.0,29.52,34.09,62.0,8.9981,131.0,155.0,286.0,0.003185706647656389,0.0,13718.0,291.15617995775636,-0.017806306389528775
2011-06-11 19:00:00,2.0,0.0,0.0,1.0,28.7,32.575,65.0,12.998,97.0,167.0,264.0,0.0029406522901443593,0.0,13545.0,235.12495448033417,0.11536869294240032
2011-06-11 20:00:00,2.0,0.0,0.0,1.0,27.88,31.82,74.0,16.9979,95.0,180.0,275.0,0.0030631794689003748,0.0,13425.0,177.29856537883074,0.43694138698905827
2011-06-11 21:00:00,2.0,0.0,0.0,1.0,27.06,31.06,74.0,15.0013,76.0,144.0,220.0,0.0024505435751203,0.0,13420.0,144.12236298814494,0.4205854322891093
2011-06-11 22:00:00,2.0,0.0,0.0,1.0,27.06,30.305,78.0,15.0013,53.0,137.0,190.0,0.0021163785421493496,0.0,13438.0,120.17827492269868,0.45501062029130074
2011-06-11 23:00:00,2.0,0.0,0.0,1.0,27.06,31.06,74.0,7.0015,24.0,107.0,131.0,0.001459187310639815,0.0,13452.0,89.35568934921253,0.37904793742316845
2011-06-12 00:00:00,2.0,0.0,0.0,1.0,27.06,30.305,78.0,15.0013,19.0,100.0,119.0,0.0013255212974514349,0.0,13467.0,94.87586596557111,0.22443745089999378
2011-06-12 01:00:00,2.0,0.0,0.0,1.0,26.24,28.79,83.0,7.0015,19.0,74.0,93.0,0.0010359116022099447,0.0,13539.0,73.7402278920983,0.22927630908568103
2011-06-12 02:00:00,2.0,0.0,0.0,1.0,26.24,28.79,89.0,16.9979,9.0,57.0,66.0,0.0007351630725360897,0.0,13616.0,55.81571440599904,0.16487966985030775
2011-06-12 03:00:00,2.0,0.0,0.0,1.0,26.24,28.79,89.0,19.0012,8.0,20.0,28.0,0.00031188736410621995,0.0,13676.0,26.87340871976083,0.03962268812228235
2011-06-12 04:00:00,2.0,0.0,0.0,1.0,25.42,28.03,88.0,11.0014,8.0,6.0,14.0,0.00015594368205310998,0.0,13702.0,8.860730276760249,0.4194899706501647
2011-06-12 05:00:00,2.0,0.0,0.0,1.0,25.42,28.03,88.0,15.0013,5.0,5.0,10.0,0.00011138834432364995,0.0,13710.0,8.938885442070143,0.1014403869811372
2011-06-12 06:00:00,2.0,0.0,0.0,1.0,25.42,28.03,88.0,7.0015,5.0,9.0,14.0,0.00015594368205310998,0.0,13700.0,18.178769806731026,-0.24575372691811984
2011-06-12 07:00:00,2.0,0.0,0.0,1.0,26.24,29.545,78.0,7.0015,7.0,27.0,34.0,0.00037872037070040985,0.0,13596.0,42.75749467233288,-0.22331484343905617
2011-06-12 08:00:00,2.0,0.0,0.0,1.0,28.7,33.335,74.0,0.0,28.0,64.0,92.0,0.0010247727677775798,0.0,13316.0,102.43332189795291,-0.1063276790749825
2011-06-12 09:00:00,2.0,0.0,0.0,1.0,29.52,34.09,66.0,0.0,75.0,107.0,182.0,0.0020272678666904296,0.0,12976.0,164.53526802762127,0.10030188086207313
2011-06-12 10:00:00,2.0,0.0,0.0,1.0,31.16,35.605,58.0,6.0032,120.0,191.0,311.0,0.003464177508465514,0.0,12990.0,251.9889635596395,0.209657322327357
2011-06-12 11:00:00,2.0,0.0,0.0,1.0,31.98,36.365,55.0,7.0015,131.0,236.0,367.0,0.004087952236677954,0.0,13207.0,317.55815377586345,0.1442778934001521
2011-06-12 12:00:00,2.0,0.0,0.0,1.0,33.62,37.88,46.0,0.0,176.0,244.0,420.0,0.004678310461593299,0.0,13456.0,381.5252854545043,0.09583807683727073
2011-06-12 13:00:00,2.0,0.0,0.0,1.0,31.98,37.12,59.0,19.0012,109.0,264.0,373.0,0.004154785243272144,0.0,13736.0,400.3258183667197,-0.0705178146109419
2011-06-12 14:00:00,2.0,0.0,0.0,1.0,33.62,39.395,56.0,16.9979,96.0,219.0,315.0,0.003508732846194974,0.0,13973.0,399.26342443929065,-0.23638067786309602
2011-06-12 15:00:00,2.0,0.0,0.0,1.0,32.8,38.635,59.0,19.9995,142.0,218.0,360.0,0.0040099803956514,0.0,14170.0,402.90810157810074,-0.11230942241140475
2011-06-12 16:00:00,2.0,0.0,0.0,3.0,27.88,31.82,83.0,19.0012,115.0,235.0,350.0,0.003898592051327749,0.0,14426.0,399.15629053016846,-0.13106897365388454
2011-06-12 17:00:00,2.0,0.0,0.0,3.0,27.88,31.82,83.0,19.0012,94.0,158.0,252.0,0.00280698627695598,0.0,14576.0,362.96365613804215,-0.36366452814968975
2011-06-12 18:00:00,2.0,0.0,0.0,1.0,28.7,33.335,74.0,11.0014,69.0,187.0,256.0,0.0028515416146854392,0.0,14419.0,306.0344772423742,-0.17788396010747515
2011-06-12 19:00:00,2.0,0.0,0.0,1.0,28.7,33.335,74.0,7.0015,67.0,156.0,223.0,0.0024839600784173944,0.0,14209.0,246.65119809605525,-0.10037524502761044
2011-06-12 20:00:00,2.0,0.0,0.0,1.0,27.06,30.305,83.0,11.0014,62.0,144.0,206.0,0.0022945998930671892,0.0,14106.0,186.29225796899718,0.10004851959223694
2011-06-12 21:00:00,2.0,0.0,0.0,1.0,27.06,30.305,83.0,7.0015,39.0,101.0,140.0,0.0015594368205310994,0.0,14058.0,150.97408188430265,-0.07495010200989556
2011-06-12 22:00:00,2.0,0.0,0.0,1.0,26.24,28.79,83.0,8.9981,31.0,97.0,128.0,0.0014257708073427196,0.0,14027.0,125.4458001444184,0.01999864536455316
2011-06-12 23:00:00,2.0,0.0,0.0,1.0,26.24,29.545,78.0,12.998,33.0,74.0,107.0,0.0011918552842630544,0.0,14002.0,93.00909621377293,0.13873968130433217
2011-06-13 00:00:00,2.0,0.0,1.0,1.0,26.24,29.545,78.0,8.9981,8.0,20.0,28.0,0.00031188736410621995,1.0,14012.0,36.427031847213975,-0.25509739002022763
