datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,ncount,workingday_clean
2011-03-17 05:00:00,1.0,0.0,1.0,1.0,13.12,16.665,76.0,7.0015,0.0,13.0,13.0,0.0003351033664999742,1.0
2011-03-17 06:00:00,1.0,0.0,1.0,1.0,13.12,15.91,76.0,12.998,4.0,47.0,51.0,0.0013146362839614374,1.0
2011-03-17 07:00:00,1.0,0.0,1.0,1.0,13.12,16.665,76.0,8.9981,12.0,128.0,140.0,0.003608805485384338,1.0
2011-03-17 08:00:00,1.0,0.0,1.0,1.0,14.76,17.425,66.0,8.9981,17.0,282.0,299.0,0.007707377429499407,1.0
2011-03-17 09:00:00,1.0,0.0,1.0,1.0,16.4,20.455,62.0,16.9979,23.0,162.0,185.0,0.004768778677115018,1.0
2011-03-17 10:00:00,1.0,0.0,1.0,1.0,18.04,21.97,54.0,22.0028,9.0,69.0,78.0,0.0020106201989998455,1.0
2011-03-17 11:00:00,1.0,0.0,1.0,1.0,18.04,21.97,54.0,19.0012,20.0,66.0,86.0,0.002216837655307522,1.0
2011-03-17 12:00:00,1.0,0.0,1.0,1.0,20.5,24.24,45.0,15.0013,24.0,81.0,105.0,0.0027066041140382533,1.0
2011-03-17 13:00:00,1.0,0.0,1.0,2.0,21.32,25.0,42.0,6.0032,26.0,85.0,111.0,0.002861267206269011,1.0
2011-03-17 14:00:00,1.0,0.0,1.0,1.0,20.5,24.24,45.0,7.0015,32.0,87.0,119.0,0.003067484662576687,1.0
2011-03-17 15:00:00,1.0,0.0,1.0,1.0,21.32,25.0,42.0,16.9979,30.0,95.0,125.0,0.0032221477548074443,1.0
2011-03-17 16:00:00,1.0,0.0,1.0,1.0,20.5,24.24,48.0,19.0012,34.0,108.0,142.0,0.0036603598494612567,1.0
2011-03-17 17:00:00,1.0,0.0,1.0,1.0,20.5,24.24,42.0,12.998,48.0,265.0,313.0,0.00806825797803784,1.0
2011-03-17 18:00:00,1.0,0.0,1.0,2.0,18.86,22.725,59.0,11.0014,50.0,260.0,310.0,0.007990926431922462,1.0
2011-03-17 19:00:00,1.0,0.0,1.0,1.0,18.04,21.97,58.0,12.998,18.0,189.0,207.0,0.005335876681961128,1.0
2011-03-17 20:00:00,1.0,0.0,1.0,1.0,17.22,21.21,67.0,15.0013,25.0,112.0,137.0,0.0035314739392689593,1.0
2011-03-17 21:00:00,1.0,0.0,1.0,1.0,17.22,21.21,62.0,15.0013,19.0,119.0,138.0,0.0035572511213074185,1.0
2011-03-17 22:00:00,1.0,0.0,1.0,1.0,16.4,20.455,66.0,15.0013,17.0,70.0,87.0,0.002242614837345981,1.0
2011-03-17 23:00:00,1.0,0.0,1.0,1.0,17.22,21.21,62.0,19.0012,7.0,43.0,50.0,0.0012888591019229777,1.0
2011-03-18 00:00:00,1.0,0.0,1.0,1.0,17.22,21.21,58.0,19.0012,5.0,24.0,29.0,0.0007475382791153272,1.0
2011-03-18 01:00:00,1.0,0.0,1.0,1.0,16.4,20.455,62.0,16.9979,4.0,12.0,16.0,0.0004124349126153529,1.0
2011-03-18 02:00:00,1.0,0.0,1.0,1.0,16.4,20.455,62.0,12.998,5.0,9.0,14.0,0.00036088054853843375,1.0
2011-03-18 03:00:00,1.0,0.0,1.0,1.0,14.76,17.425,71.0,12.998,1.0,4.0,5.0,0.00012888591019229778,1.0
2011-03-18 04:00:00,,,,,,,,,,,7.5,0.00019332886528844668,1.0
2011-03-18 05:00:00,1.0,0.0,1.0,1.0,15.58,19.695,66.0,11.0014,2.0,8.0,10.0,0.00025777182038459555,1.0
2011-03-18 06:00:00,1.0,0.0,1.0,1.0,16.4,20.455,66.0,12.998,1.0,35.0,36.0,0.000927978553384544,1.0
2011-03-18 07:00:00,1.0,0.0,1.0,1.0,16.4,20.455,66.0,12.998,11.0,112.0,123.0,0.0031705933907305254,1.0
2011-03-18 08:00:00,1.0,0.0,1.0,1.0,17.22,21.21,67.0,16.9979,24.0,256.0,280.0,0.007217610970768676,1.0
2011-03-18 09:00:00,1.0,0.0,1.0,1.0,18.86,22.725,63.0,15.0013,18.0,192.0,210.0,0.0054132082280765065,1.0
2011-03-18 10:00:00,1.0,0.0,1.0,1.0,21.32,25.0,53.0,19.0012,43.0,74.0,117.0,0.003015930298499768,1.0
2011-03-18 11:00:00,1.0,0.0,1.0,1.0,22.14,25.76,52.0,19.0012,55.0,104.0,159.0,0.00409857194411507,1.0
2011-03-18 12:00:00,1.0,0.0,1.0,2.0,22.96,26.515,49.0,23.9994,72.0,123.0,195.0,0.005026550497499613,1.0
2011-03-18 13:00:00,1.0,0.0,1.0,1.0,26.24,31.06,41.0,19.0012,57.0,118.0,175.0,0.004511006856730422,1.0
2011-03-18 14:00:00,1.0,0.0,1.0,1.0,27.06,31.06,39.0,16.9979,71.0,103.0,174.0,0.004485229674691962,1.0
2011-03-18 15:00:00,1.0,0.0,1.0,2.0,27.88,31.82,39.0,23.9994,62.0,111.0,173.0,0.004459452492653503,1.0
2011-03-18 16:00:00,1.0,0.0,1.0,1.0,27.88,31.82,39.0,19.0012,67.0,137.0,204.0,0.0052585451358457495,1.0
2011-03-18 17:00:00,1.0,0.0,1.0,1.0,28.7,31.82,37.0,22.0028,95.0,237.0,332.0,0.008558024436768572,1.0
2011-03-18 18:00:00,1.0,0.0,1.0,1.0,27.88,31.82,39.0,11.0014,84.0,247.0,331.0,0.008532247254730113,1.0
2011-03-18 19:00:00,1.0,0.0,1.0,1.0,27.06,31.06,44.0,8.9981,58.0,132.0,190.0,0.004897664587307316,1.0
2011-03-18 20:00:00,1.0,0.0,1.0,1.0,25.42,31.06,46.0,8.9981,46.0,103.0,149.0,0.003840800123730474,1.0
2011-03-18 21:00:00,1.0,0.0,1.0,1.0,25.42,31.06,46.0,7.0015,22.0,91.0,113.0,0.0029128215703459297,1.0
2011-03-18 22:00:00,1.0,0.0,1.0,1.0,25.42,31.06,50.0,11.0014,55.0,63.0,118.0,0.0030417074805382275,1.0
2011-03-18 23:00:00,1.0,0.0,1.0,2.0,24.6,31.06,53.0,15.0013,26.0,60.0,86.0,0.002216837655307522,1.0
2011-03-19 00:00:00,1.0,0.0,0.0,2.0,24.6,31.06,53.0,16.9979,26.0,50.0,76.0,0.0019590658349229262,0.0
2011-03-19 01:00:00,1.0,0.0,0.0,2.0,23.78,27.275,46.0,23.9994,16.0,35.0,51.0,0.0013146362839614374,0.0
2011-03-19 02:00:00,1.0,0.0,0.0,2.0,22.96,26.515,43.0,15.0013,5.0,20.0,25.0,0.0006444295509614889,0.0
2011-03-19 03:00:00,1.0,0.0,0.0,2.0,22.14,25.76,39.0,22.0028,1.0,7.0,8.0,0.00020621745630767645,0.0
2011-03-19 04:00:00,1.0,0.0,0.0,1.0,21.32,25.0,34.0,27.9993,1.0,2.0,3.0,7.733154611537866e-05,0.0
2011-03-19 05:00:00,1.0,0.0,0.0,1.0,21.32,25.0,34.0,27.9993,0.0,2.0,2.0,5.155436407691911e-05,0.0
2011-03-19 06:00:00,1.0,0.0,0.0,1.0,18.04,21.97,44.0,27.9993,0.0,10.0,10.0,0.00025777182038459555,0.0
2011-03-19 07:00:00,1.0,0.0,0.0,1.0,16.4,20.455,50.0,22.0028,4.0,9.0,13.0,0.0003351033664999742,0.0
2011-03-19 08:00:00,1.0,0.0,0.0,1.0,17.22,21.21,47.0,32.9975,11.0,37.0,48.0,0.0012373047378460586,0.0
2011-03-19 09:00:00,1.0,0.0,0.0,1.0,17.22,21.21,44.0,31.0009,35.0,41.0,76.0,0.0019590658349229262,0.0
2011-03-19 10:00:00,1.0,0.0,0.0,1.0,18.04,21.97,38.0,27.9993,55.0,85.0,140.0,0.003608805485384338,0.0
2011-03-19 11:00:00,1.0,0.0,0.0,1.0,18.86,22.725,36.0,30.0026,90.0,106.0,196.0,0.005052327679538073,0.0
2011-03-19 12:00:00,1.0,0.0,0.0,1.0,18.86,22.725,33.0,27.9993,126.0,141.0,267.0,0.006882507604268701,0.0
2011-03-19 13:00:00,1.0,0.0,0.0,1.0,20.5,24.24,34.0,31.0009,174.0,127.0,301.0,0.007758931793576326,0.0
2011-03-19 14:00:00,1.0,0.0,0.0,1.0,20.5,24.24,31.0,32.9975,168.0,144.0,312.0,0.008042480795999382,0.0
2011-03-19 15:00:00,1.0,0.0,0.0,1.0,20.5,24.24,29.0,27.9993,170.0,143.0,313.0,0.00806825797803784,0.0
2011-03-19 16:00:00,1.0,0.0,0.0,1.0,20.5,24.24,31.0,26.0027,175.0,129.0,304.0,0.007836263339691705,0.0
2011-03-19 17:00:00,1.0,0.0,0.0,1.0,19.68,23.485,31.0,22.0028,138.0,140.0,278.0,0.007166056606691756,0.0
2011-03-19 18:00:00,1.0,0.0,0.0,1.0,18.86,22.725,31.0,22.0028,92.0,125.0,217.0,0.005593648502345724,0.0
2011-03-19 19:00:00,1.0,0.0,0.0,1.0,18.04,21.97,33.0,19.0012,38.0,116.0,154.0,0.003969686033922772,0.0
2011-03-19 20:00:00,1.0,0.0,0.0,1.0,17.22,21.21,35.0,15.0013,39.0,69.0,108.0,0.002783935660153632,0.0
2011-03-19 21:00:00,1.0,0.0,0.0,1.0,16.4,20.455,37.0,19.9995,20.0,73.0,93.0,0.0023972779295767387,0.0
2011-03-19 22:00:00,1.0,0.0,0.0,1.0,16.4,20.455,37.0,22.0028,27.0,45.0,72.0,0.001855957106769088,0.0
2011-03-19 23:00:00,1.0,0.0,0.0,1.0,15.58,19.695,40.0,19.9995,13.0,37.0,50.0,0.0012888591019229777,0.0
2011-04-01 00:00:00,2.0,0.0,1.0,3.0,10.66,12.88,100.0,11.0014,0.0,6.0,6.0,0.0001187601440956415,1.0
2011-04-01 01:00:00,2.0,0.0,1.0,3.0,10.66,12.88,100.0,11.0014,0.0,4.0,4.0,7.917342939709433e-05,1.0
2011-04-01 02:00:00,2.0,0.0,1.0,3.0,10.66,12.88,93.0,12.998,0.0,7.0,7.0,0.00013855350144491508,1.0
2011-04-01 03:00:00,2.0,0.0,1.0,2.0,9.84,11.365,93.0,16.9979,0.0,4.0,4.0,7.917342939709433e-05,1.0
2011-04-01 04:00:00,2.0,0.0,1.0,2.0,9.84,11.365,93.0,16.9979,0.0,3.0,3.0,5.938007204782075e-05,1.0
2011-04-01 05:00:00,2.0,0.0,1.0,3.0,9.84,11.365,93.0,15.0013,1.0,11.0,12.0,0.000237520288191283,1.0
2011-04-01 06:00:00,2.0,0.0,1.0,3.0,9.84,11.365,93.0,15.0013,2.0,26.0,28.0,0.0005542140057796603,1.0
2011-04-01 07:00:00,2.0,0.0,1.0,3.0,9.84,12.12,93.0,0.0,4.0,91.0,95.0,0.0018803689481809904,1.0
2011-04-01 08:00:00,2.0,0.0,1.0,2.0,10.66,12.12,87.0,16.9979,8.0,198.0,206.0,0.004077431613950358,1.0
2011-04-01 09:00:00,2.0,0.0,1.0,1.0,13.12,14.395,70.0,23.9994,11.0,162.0,173.0,0.00342425082142433,1.0
2011-04-01 10:00:00,2.0,0.0,1.0,1.0,13.12,15.15,66.0,19.0012,12.0,63.0,75.0,0.0014845018011955188,1.0
2011-04-01 11:00:00,2.0,0.0,1.0,1.0,13.12,14.395,61.0,23.9994,17.0,72.0,89.0,0.0017616088040853489,1.0
2011-04-01 12:00:00,2.0,0.0,1.0,1.0,13.94,15.15,53.0,23.9994,15.0,80.0,95.0,0.0018803689481809904,1.0
2011-04-01 13:00:00,2.0,0.0,1.0,1.0,14.76,16.665,50.0,23.9994,18.0,92.0,110.0,0.002177269308420094,1.0
2011-04-01 14:00:00,2.0,0.0,1.0,2.0,14.76,16.665,46.0,23.9994,26.0,61.0,87.0,0.0017220220893868017,1.0
2011-04-01 15:00:00,2.0,0.0,1.0,1.0,13.94,15.15,46.0,27.9993,30.0,81.0,111.0,0.0021970626657693676,1.0
2011-04-01 16:00:00,2.0,0.0,1.0,1.0,13.94,15.15,46.0,27.9993,42.0,125.0,167.0,0.0033054906773286887,1.0
2011-04-01 17:00:00,2.0,0.0,1.0,1.0,13.94,15.15,46.0,22.0028,36.0,245.0,281.0,0.005561933415145877,1.0
2011-04-01 18:00:00,2.0,0.0,1.0,1.0,13.94,15.15,46.0,22.0028,36.0,205.0,241.0,0.004770199121174934,1.0
2011-04-01 19:00:00,2.0,0.0,1.0,1.0,13.94,15.15,49.0,22.0028,16.0,120.0,136.0,0.0026918965995012074,1.0
2011-04-01 20:00:00,2.0,0.0,1.0,1.0,13.12,15.91,53.0,12.998,2.0,75.0,77.0,0.001524088515894066,1.0
2011-04-01 21:00:00,2.0,0.0,1.0,1.0,13.12,16.665,53.0,8.9981,9.0,84.0,93.0,0.0018407822334824432,1.0
2011-04-01 22:00:00,2.0,0.0,1.0,1.0,12.3,15.15,56.0,11.0014,10.0,64.0,74.0,0.0014647084438462452,1.0
2011-04-01 23:00:00,2.0,0.0,1.0,1.0,12.3,15.91,61.0,6.0032,12.0,41.0,53.0,0.0010490479395114998,1.0
2011-04-02 00:00:00,2.0,0.0,0.0,2.0,12.3,16.665,61.0,0.0,3.0,29.0,32.0,0.0006333874351767547,0.0
2011-04-02 01:00:00,2.0,0.0,0.0,1.0,10.66,13.635,65.0,8.9981,4.0,28.0,32.0,0.0006333874351767547,0.0
2011-04-02 02:00:00,2.0,0.0,0.0,1.0,9.84,12.12,75.0,8.9981,1.0,20.0,21.0,0.0004156605043347453,0.0
2011-04-02 03:00:00,2.0,0.0,0.0,1.0,9.84,12.12,70.0,11.0014,1.0,8.0,9.0,0.00017814021614346226,0.0
2011-04-02 04:00:00,2.0,0.0,0.0,1.0,9.84,12.12,70.0,11.0014,0.0,5.0,5.0,9.896678674636792e-05,0.0
2011-04-02 05:00:00,2.0,0.0,0.0,2.0,9.84,12.12,75.0,11.0014,1.0,4.0,5.0,9.896678674636792e-05,0.0
2011-04-02 06:00:00,2.0,0.0,0.0,1.0,10.66,13.635,70.0,7.0015,5.0,7.0,12.0,0.000237520288191283,0.0
2011-04-02 07:00:00,2.0,0.0,0.0,2.0,10.66,13.635,70.0,7.0015,2.0,16.0,18.0,0.0003562804322869245,0.0
2011-04-02 08:00:00,2.0,0.0,0.0,1.0,12.3,15.91,70.0,7.0015,10.0,45.0,55.0,0.001088634654210047,0.0
2011-04-02 09:00:00,2.0,0.0,0.0,2.0,13.94,17.425,66.0,7.0015,22.0,65.0,87.0,0.0017220220893868017,0.0
2011-04-02 10:00:00,2.0,0.0,0.0,2.0,14.76,17.425,57.0,11.0014,41.0,113.0,154.0,0.003048177031788132,0.0
2011-04-02 11:00:00,2.0,0.0,0.0,2.0,16.4,20.455,47.0,11.0014,72.0,126.0,198.0,0.00391908475515617,0.0
2011-04-02 12:00:00,2.0,0.0,0.0,3.0,13.12,16.665,81.0,8.9981,84.0,100.0,184.0,0.0036419777522663393,0.0
2011-04-02 13:00:00,2.0,0.0,0.0,1.0,13.94,16.665,81.0,8.9981,56.0,81.0,137.0,0.002711689956850481,0.0
2011-04-02 14:00:00,2.0,0.0,0.0,3.0,13.12,15.15,76.0,22.0028,97.0,93.0,190.0,0.003760737896361981,0.0
2011-04-02 15:00:00,2.0,0.0,0.0,3.0,13.94,15.15,76.0,26.0027,72.0,64.0,136.0,0.0026918965995012074,0.0
2011-04-02 16:00:00,2.0,0.0,0.0,1.0,15.58,19.695,62.0,22.0028,111.0,85.0,196.0,0.0038794980404576224,0.0
2011-04-02 17:00:00,2.0,0.0,0.0,1.0,15.58,19.695,54.0,23.9994,89.0,95.0,184.0,0.0036419777522663393,0.0
2011-04-02 18:00:00,2.0,0.0,0.0,1.0,15.58,19.695,54.0,12.998,69.0,110.0,179.0,0.0035430109655199713,0.0
2011-04-02 19:00:00,2.0,0.0,0.0,1.0,14.76,16.665,53.0,23.9994,71.0,77.0,148.0,0.0029294168876924905,0.0
2011-04-02 20:00:00,2.0,0.0,0.0,1.0,13.94,15.91,53.0,19.0012,29.0,56.0,85.0,0.0016824353746882545,0.0
2011-04-02 21:00:00,2.0,0.0,0.0,1.0,13.12,15.15,61.0,16.9979,24.0,53.0,77.0,0.001524088515894066,0.0
2011-04-02 22:00:00,2.0,0.0,0.0,1.0,13.12,15.15,61.0,19.9995,14.0,41.0,55.0,0.001088634654210047,0.0
2011-04-02 23:00:00,2.0,0.0,0.0,1.0,13.12,15.91,61.0,11.0014,20.0,33.0,53.0,0.0010490479395114998,0.0
2011-04-03 00:00:00,2.0,0.0,0.0,1.0,12.3,14.395,65.0,12.998,8.0,31.0,39.0,0.0007719409366216698,0.0
2011-04-03 01:00:00,2.0,0.0,0.0,1.0,12.3,15.91,61.0,7.0015,8.0,26.0,34.0,0.0006729741498753019,0.0
2011-04-03 02:00:00,2.0,0.0,0.0,1.0,10.66,13.635,70.0,8.9981,5.0,19.0,24.0,0.000475040576382566,0.0
2011-04-03 03:00:00,2.0,0.0,0.0,1.0,12.3,16.665,61.0,0.0,3.0,8.0,11.0,0.0002177269308420094,0.0
2011-04-03 04:00:00,2.0,0.0,0.0,1.0,11.48,15.15,70.0,6.0032,3.0,0.0,3.0,5.938007204782075e-05,0.0
2011-04-03 05:00:00,2.0,0.0,0.0,1.0,11.48,13.635,65.0,15.0013,1.0,4.0,5.0,9.896678674636792e-05,0.0
2011-04-03 06:00:00,2.0,0.0,0.0,1.0,11.48,13.635,65.0,12.998,10.0,23.0,33.0,0.0006531807925260283,0.0
2011-04-03 07:00:00,2.0,0.0,0.0,1.0,13.12,15.15,57.0,15.0013,13.0,20.0,33.0,0.0006531807925260283,0.0
2011-04-03 08:00:00,2.0,0.0,0.0,1.0,13.94,16.665,57.0,11.0014,18.0,44.0,62.0,0.0012271881556549622,0.0
2011-04-03 09:00:00,2.0,0.0,0.0,1.0,14.76,15.91,50.0,32.9975,68.0,74.0,142.0,0.002810656743596849,0.0
2011-04-03 10:00:00,2.0,0.0,0.0,1.0,16.4,20.455,43.0,27.9993,111.0,104.0,215.0,0.004255571830093821,0.0
2011-04-03 11:00:00,2.0,0.0,0.0,1.0,17.22,21.21,41.0,16.9979,139.0,104.0,243.0,0.004809785835873481,0.0
2011-04-03 12:00:00,2.0,0.0,0.0,1.0,18.04,21.97,38.0,19.0012,166.0,147.0,313.0,0.006195320850322632,0.0
2011-04-03 13:00:00,2.0,0.0,0.0,1.0,18.04,21.97,33.0,19.9995,219.0,148.0,367.0,0.0072641621471834054,0.0
2011-04-03 14:00:00,2.0,0.0,0.0,1.0,18.86,22.725,31.0,8.9981,240.0,109.0,349.0,0.006907881714896481,0.0
2011-04-03 15:00:00,2.0,0.0,0.0,2.0,18.86,22.725,33.0,0.0,174.0,118.0,292.0,0.005779660345987887,0.0
2011-04-03 16:00:00,2.0,0.0,0.0,2.0,18.86,22.725,31.0,12.998,147.0,156.0,303.0,0.005997387276829896,0.0
2011-04-03 17:00:00,2.0,0.0,0.0,2.0,18.86,22.725,28.0,8.9981,148.0,126.0,274.0,0.005423379913700962,0.0
2011-04-03 18:00:00,2.0,0.0,0.0,2.0,18.86,22.725,31.0,0.0,71.0,101.0,172.0,0.0034044574640750562,0.0
2011-04-03 19:00:00,2.0,0.0,0.0,2.0,17.22,21.21,44.0,12.998,51.0,93.0,144.0,0.002850243458295396,0.0
2011-04-03 20:00:00,2.0,0.0,0.0,3.0,17.22,21.21,41.0,15.0013,24.0,55.0,79.0,0.0015636752305926132,0.0
2011-04-03 21:00:00,2.0,0.0,0.0,2.0,17.22,21.21,44.0,15.0013,8.0,37.0,45.0,0.0008907010807173112,0.0
2011-04-03 22:00:00,2.0,0.0,0.0,1.0,16.4,20.455,43.0,7.0015,7.0,29.0,36.0,0.000712560864573849,0.0
2011-04-03 23:00:00,2.0,0.0,0.0,1.0,16.4,20.455,50.0,6.0032,9.0,22.0,31.0,0.0006135940778274811,0.0
2011-04-04 00:00:00,2.0,0.0,1.0,1.0,16.4,20.455,50.0,15.0013,1.0,5.0,6.0,0.0001187601440956415,1.0
2011-04-04 01:00:00,2.0,0.0,1.0,1.0,16.4,20.455,56.0,23.9994,7.0,4.0,11.0,0.0002177269308420094,1.0
2011-04-04 02:00:00,2.0,0.0,1.0,1.0,15.58,19.695,66.0,16.9979,1.0,1.0,2.0,3.958671469854717e-05,1.0
2011-04-04 03:00:00,2.0,0.0,1.0,1.0,15.58,19.695,66.0,19.0012,1.0,0.0,1.0,1.9793357349273583e-05,1.0
2011-04-04 04:00:00,2.0,0.0,1.0,1.0,15.58,19.695,71.0,19.9995,1.0,1.0,2.0,3.958671469854717e-05,1.0
2011-04-04 05:00:00,2.0,0.0,1.0,1.0,16.4,20.455,62.0,16.9979,0.0,7.0,7.0,0.00013855350144491508,1.0
2011-04-04 06:00:00,2.0,0.0,1.0,1.0,17.22,21.21,58.0,19.0012,3.0,43.0,46.0,0.0009104944380665848,1.0
2011-04-04 07:00:00,2.0,0.0,1.0,2.0,18.04,21.97,54.0,16.9979,7.0,150.0,157.0,0.003107557103835953,1.0
2011-04-04 08:00:00,2.0,0.0,1.0,2.0,18.86,22.725,55.0,19.9995,31.0,308.0,339.0,0.006709948141403745,1.0
2011-04-04 09:00:00,2.0,0.0,1.0,2.0,20.5,24.24,51.0,26.0027,24.0,134.0,158.0,0.0031273504611852264,1.0
2011-04-04 10:00:00,2.0,0.0,1.0,2.0,22.14,25.76,45.0,23.9994,35.0,55.0,90.0,0.0017814021614346225,1.0
2011-04-04 11:00:00,2.0,0.0,1.0,1.0,24.6,31.06,40.0,26.0027,58.0,66.0,124.0,0.0024543763113099243,1.0
2011-04-04 12:00:00,2.0,0.0,1.0,1.0,26.24,31.06,36.0,31.0009,59.0,98.0,157.0,0.003107557103835953,1.0
2011-04-04 13:00:00,2.0,0.0,1.0,1.0,27.88,31.82,34.0,22.0028,47.0,92.0,139.0,0.002751276671549028,1.0
2011-04-04 14:00:00,2.0,0.0,1.0,2.0,30.34,32.575,27.0,32.9975,47.0,76.0,123.0,0.0024345829539606507,1.0
2011-04-04 15:00:00,2.0,0.0,1.0,1.0,31.16,33.335,23.0,36.9974,47.0,96.0,143.0,0.0028304501009461225,1.0
2011-04-04 16:00:00,2.0,0.0,1.0,1.0,31.16,32.575,22.0,35.0008,59.0,130.0,189.0,0.0037409445390127073,1.0
2011-04-04 17:00:00,2.0,0.0,1.0,1.0,30.34,32.575,23.0,40.9973,83.0,283.0,366.0,0.007244368789834131,1.0
2011-04-04 18:00:00,2.0,0.0,1.0,2.0,29.52,31.82,23.0,32.9975,78.0,308.0,386.0,0.007640235936819603,1.0
2011-04-04 19:00:00,2.0,0.0,1.0,1.0,28.7,31.82,24.0,31.0009,51.0,227.0,278.0,0.005502553343098056,1.0
2011-04-04 20:00:00,2.0,0.0,1.0,2.0,28.7,31.82,24.0,36.9974,40.0,133.0,173.0,0.00342425082142433,1.0
2011-04-04 21:00:00,2.0,0.0,1.0,2.0,28.7,31.82,30.0,30.0026,19.0,76.0,95.0,0.0018803689481809904,1.0
2011-04-04 22:00:00,2.0,0.0,1.0,2.0,27.88,31.82,36.0,31.0009,17.0,58.0,75.0,0.0014845018011955188,1.0
2011-04-04 23:00:00,2.0,0.0,1.0,2.0,26.24,31.06,47.0,15.0013,18.0,30.0,48.0,0.000950081152765132,1.0
2011-04-05 00:00:00,2.0,0.0,1.0,1.0,25.42,31.06,50.0,7.0015,10.0,12.0,22.0,0.0004354538616840188,1.0
2011-04-05 01:00:00,2.0,0.0,1.0,3.0,25.42,31.06,57.0,27.9993,10.0,5.0,15.0,0.00029690036023910374,1.0
2011-04-05 02:00:00,2.0,0.0,1.0,2.0,22.14,25.76,73.0,22.0028,0.0,5.0,5.0,9.896678674636792e-05,1.0
2011-04-05 03:00:00,2.0,0.0,1.0,2.0,22.14,25.76,73.0,22.0028,1.0,3.0,4.0,7.917342939709433e-05,1.0
2011-04-05 04:00:00,2.0,0.0,1.0,3.0,20.5,24.24,88.0,32.9975,0.0,2.0,2.0,3.958671469854717e-05,1.0
2011-04-05 05:00:00,2.0,0.0,1.0,3.0,18.86,22.725,94.0,19.9995,0.0,5.0,5.0,9.896678674636792e-05,1.0
2011-04-05 06:00:00,2.0,0.0,1.0,2.0,19.68,23.485,88.0,22.0028,2.0,36.0,38.0,0.0007521475792723962,1.0
2011-04-05 07:00:00,2.0,0.0,1.0,2.0,19.68,23.485,88.0,22.0028,10.0,124.0,134.0,0.0026523098848026602,1.0
2011-04-05 08:00:00,2.0,0.0,1.0,3.0,15.58,19.695,87.0,39.0007,9.0,148.0,157.0,0.003107557103835953,1.0
2011-04-05 09:00:00,2.0,0.0,1.0,3.0,14.76,15.91,87.0,32.9975,2.0,44.0,46.0,0.0009104944380665848,1.0
2011-04-05 10:00:00,2.0,0.0,1.0,3.0,13.94,15.15,81.0,26.0027,3.0,25.0,28.0,0.0005542140057796603,1.0
2011-04-05 11:00:00,2.0,0.0,1.0,3.0,13.12,14.395,81.0,30.0026,1.0,18.0,19.0,0.0003760737896361981,1.0
2011-04-05 12:00:00,2.0,0.0,1.0,2.0,13.94,15.15,71.0,26.0027,6.0,32.0,38.0,0.0007521475792723962,1.0
2011-04-05 13:00:00,2.0,0.0,1.0,2.0,14.76,16.665,63.0,27.9993,5.0,51.0,56.0,0.0011084280115593206,1.0
2011-04-05 14:00:00,2.0,0.0,1.0,2.0,14.76,15.91,57.0,32.9975,9.0,67.0,76.0,0.0015042951585447924,1.0
2011-04-05 15:00:00,2.0,0.0,1.0,1.0,16.4,20.455,46.0,31.0009,6.0,62.0,68.0,0.0013459482997506037,1.0
2011-04-05 16:00:00,2.0,0.0,1.0,1.0,15.58,19.695,46.0,27.9993,17.0,113.0,130.0,0.002573136455405566,1.0
2011-04-05 17:00:00,2.0,0.0,1.0,1.0,17.22,21.21,38.0,27.9993,27.0,246.0,273.0,0.005403586556351688,1.0
2011-04-05 18:00:00,2.0,0.0,1.0,1.0,15.58,19.695,40.0,32.9975,19.0,248.0,267.0,0.005284826412256047,1.0
2011-04-05 19:00:00,2.0,0.0,1.0,1.0,14.76,16.665,43.0,19.9995,12.0,148.0,160.0,0.0031669371758837736,1.0
2011-04-05 20:00:00,2.0,0.0,1.0,1.0,13.94,15.91,46.0,19.0012,4.0,87.0,91.0,0.001801195518783896,1.0
2011-04-05 21:00:00,2.0,0.0,1.0,1.0,13.94,14.395,46.0,35.0008,8.0,81.0,89.0,0.0017616088040853489,1.0
2011-04-05 22:00:00,2.0,0.0,1.0,1.0,13.12,15.15,49.0,19.9995,3.0,43.0,46.0,0.0009104944380665848,1.0
2011-04-05 23:00:00,2.0,0.0,1.0,1.0,12.3,14.395,49.0,19.0012,3.0,23.0,26.0,0.0005146272910811131,1.0
2011-04-06 00:00:00,2.0,0.0,1.0,1.0,12.3,15.91,49.0,7.0015,0.0,15.0,15.0,0.00029690036023910374,1.0
2011-04-06 01:00:00,2.0,0.0,1.0,1.0,10.66,13.635,60.0,8.9981,0.0,2.0,2.0,3.958671469854717e-05,1.0
2011-04-06 02:00:00,2.0,0.0,1.0,1.0,9.84,12.12,70.0,8.9981,0.0,5.0,5.0,9.896678674636792e-05,1.0
2011-04-06 03:00:00,2.0,0.0,1.0,1.0,10.66,13.635,60.0,8.9981,0.0,4.0,4.0,7.917342939709433e-05,1.0
2011-04-06 04:00:00,2.0,0.0,1.0,1.0,9.84,12.12,65.0,8.9981,0.0,1.0,1.0,1.9793357349273583e-05,1.0
2011-04-06 05:00:00,2.0,0.0,1.0,1.0,9.84,12.88,70.0,7.0015,1.0,12.0,13.0,0.00025731364554055656,1.0
2011-04-06 06:00:00,2.0,0.0,1.0,1.0,9.84,12.88,70.0,7.0015,4.0,52.0,56.0,0.0011084280115593206,1.0
2011-04-06 07:00:00,2.0,0.0,1.0,1.0,10.66,13.635,65.0,7.0015,3.0,130.0,133.0,0.0026325165274533866,1.0
