datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,workingday_clean,ncount_gp
2011-05-07 22:00:00,2.0,0.0,0.0,1.0,22.14,25.76,49.0,12.998,26.0,94.0,120.0,0.0,0.03194016906656953
2011-05-07 23:00:00,2.0,0.0,0.0,1.0,20.5,24.24,59.0,7.0015,30.0,89.0,119.0,0.0,0.031674000991014785
2011-05-08 00:00:00,2.0,0.0,0.0,2.0,20.5,24.24,59.0,7.0015,22.0,78.0,100.0,0.0,0.026353151880705066
2011-05-08 01:00:00,2.0,0.0,0.0,2.0,21.32,25.0,55.0,0.0,8.0,56.0,64.0,0.0,0.016866017203651242
2011-05-08 02:00:00,2.0,0.0,0.0,1.0,19.68,23.485,63.0,0.0,17.0,42.0,59.0,0.0,0.015548359609615989
2011-05-08 03:00:00,2.0,0.0,0.0,1.0,18.86,22.725,72.0,6.0032,10.0,21.0,31.0,0.0,0.00816947708301857
2011-05-08 04:00:00,2.0,0.0,0.0,1.0,17.22,21.21,82.0,0.0,2.0,8.0,10.0,0.0,0.0026353151880705067
2011-05-08 05:00:00,2.0,0.0,0.0,2.0,18.04,21.97,77.0,0.0,0.0,5.0,5.0,0.0,0.0013176575940352534
2011-05-08 06:00:00,2.0,0.0,0.0,2.0,18.04,21.97,82.0,0.0,2.0,4.0,6.0,0.0,0.001581189112842304
2011-05-08 07:00:00,2.0,0.0,0.0,2.0,18.86,22.725,82.0,0.0,8.0,15.0,23.0,0.0,0.006061224932562165
2011-05-08 08:00:00,2.0,0.0,0.0,1.0,21.32,25.0,63.0,8.9981,28.0,58.0,86.0,0.0,0.02266371061740636
2011-05-08 09:00:00,2.0,0.0,0.0,1.0,22.96,26.515,52.0,15.0013,48.0,112.0,160.0,0.0,0.04216504300912811
2011-05-08 10:00:00,2.0,0.0,0.0,1.0,23.78,27.275,49.0,8.9981,91.0,153.0,244.0,0.0,0.06430169058892037
2011-05-08 11:00:00,2.0,0.0,0.0,1.0,23.78,27.275,49.0,6.0032,142.0,198.0,340.0,0.0,0.08960071639439722
2011-05-08 12:00:00,2.0,0.0,0.0,1.0,24.6,31.06,46.0,6.0032,139.0,243.0,382.0,0.0,0.10066904018429336
2011-05-08 13:00:00,2.0,0.0,0.0,1.0,24.6,31.06,49.0,8.9981,166.0,224.0,390.0,0.0,0.10277729233474976
2011-05-08 14:00:00,2.0,0.0,0.0,1.0,24.6,31.06,49.0,0.0,126.0,240.0,366.0,0.0,0.09645253588338054
2011-05-08 15:00:00,2.0,0.0,0.0,1.0,24.6,31.06,49.0,0.0,128.0,230.0,358.0,0.0,0.09434428373292414
2011-05-08 16:00:00,2.0,0.0,0.0,1.0,24.6,31.06,46.0,7.0015,122.0,263.0,385.0,0.0,0.10145963474071451
2011-05-08 17:00:00,2.0,0.0,0.0,3.0,23.78,27.275,49.0,19.0012,106.0,245.0,351.0,0.0,0.09249956310127479
2011-05-08 18:00:00,2.0,0.0,0.0,1.0,23.78,27.275,49.0,0.0,63.0,205.0,268.0,0.0,0.07062644704028957
2011-05-08 19:00:00,2.0,0.0,0.0,1.0,22.96,26.515,64.0,0.0,61.0,178.0,239.0,0.0,0.06298403299488511
2011-05-08 20:00:00,2.0,0.0,0.0,1.0,21.32,25.0,77.0,8.9981,42.0,132.0,174.0,0.0,0.04585448427242682
2011-05-08 21:00:00,2.0,0.0,0.0,1.0,21.32,25.0,77.0,6.0032,32.0,95.0,127.0,0.0,0.033468502888495434
2011-05-08 22:00:00,2.0,0.0,0.0,1.0,20.5,24.24,88.0,6.0032,29.0,86.0,115.0,0.0,0.030306124662810827
2011-05-08 23:00:00,2.0,0.0,0.0,1.0,18.86,22.725,88.0,6.0032,9.0,41.0,50.0,0.0,0.013176575940352533
2011-05-09 00:00:00,2.0,0.0,1.0,1.0,18.86,22.725,82.0,6.0032,31.0,22.0,53.0,1.0,0.01383077415805089
2011-05-09 01:00:00,2.0,0.0,1.0,1.0,18.04,21.97,88.0,0.0,25.0,8.0,33.0,1.0,0.008611614098409045
2011-05-09 02:00:00,2.0,0.0,1.0,1.0,18.04,21.97,94.0,0.0,6.0,2.0,8.0,1.0,0.002087664023856738
2011-05-09 03:00:00,2.0,0.0,1.0,1.0,18.86,22.725,82.0,6.0032,0.0,7.0,7.0,1.0,0.001826706020874646
2011-05-09 04:00:00,2.0,0.0,1.0,1.0,17.22,21.21,82.0,11.0014,0.0,4.0,4.0,1.0,0.001043832011928369
2011-05-09 05:00:00,2.0,0.0,1.0,1.0,17.22,21.21,77.0,11.0014,0.0,23.0,23.0,1.0,0.006002034068588123
2011-05-09 06:00:00,2.0,0.0,1.0,1.0,18.04,21.97,72.0,16.9979,2.0,87.0,89.0,1.0,0.023225262265406214
2011-05-09 07:00:00,2.0,0.0,1.0,1.0,19.68,23.485,63.0,16.9979,16.0,221.0,237.0,1.0,0.06184704670675587
2011-05-09 08:00:00,2.0,0.0,1.0,1.0,21.32,25.0,55.0,15.0013,23.0,351.0,374.0,1.0,0.09759829311530252
2011-05-09 09:00:00,2.0,0.0,1.0,1.0,22.14,25.76,56.0,11.0014,36.0,142.0,178.0,1.0,0.04645052453081243
2011-05-09 10:00:00,2.0,0.0,1.0,1.0,22.96,26.515,52.0,12.998,24.0,95.0,119.0,1.0,0.031054002354868982
2011-05-09 11:00:00,2.0,0.0,1.0,1.0,24.6,31.06,46.0,15.0013,26.0,99.0,125.0,1.0,0.03261975037276153
2011-05-09 12:00:00,2.0,0.0,1.0,1.0,24.6,31.06,43.0,12.998,35.0,160.0,195.0,1.0,0.050886810581508
2011-05-09 13:00:00,2.0,0.0,1.0,1.0,25.42,31.06,38.0,19.0012,36.0,138.0,174.0,1.0,0.04540669251888406
2011-05-09 14:00:00,2.0,0.0,1.0,1.0,25.42,31.06,41.0,15.0013,44.0,118.0,162.0,1.0,0.04227519648309895
2011-05-09 15:00:00,2.0,0.0,1.0,1.0,25.42,31.06,41.0,15.0013,51.0,148.0,199.0,1.0,0.05193064259343637
2011-05-09 16:00:00,2.0,0.0,1.0,1.0,26.24,31.06,38.0,15.0013,49.0,255.0,304.0,1.0,0.07933123290655605
2011-05-09 17:00:00,2.0,0.0,1.0,1.0,25.42,31.06,38.0,16.9979,59.0,539.0,598.0,1.0,0.15605288578329118
2011-05-09 18:00:00,2.0,0.0,1.0,1.0,25.42,31.06,38.0,19.9995,66.0,458.0,524.0,1.0,0.13674199356261635
2011-05-09 19:00:00,2.0,0.0,1.0,1.0,23.78,27.275,43.0,12.998,45.0,339.0,384.0,1.0,0.10020787314512344
2011-05-09 20:00:00,2.0,0.0,1.0,1.0,22.14,25.76,49.0,12.998,25.0,214.0,239.0,1.0,0.06236896271272006
2011-05-09 21:00:00,2.0,0.0,1.0,1.0,21.32,25.0,59.0,8.9981,28.0,128.0,156.0,1.0,0.040709448465206396
2011-05-09 22:00:00,2.0,0.0,1.0,1.0,21.32,25.0,68.0,6.0032,21.0,95.0,116.0,1.0,0.030271128345922705
2011-05-09 23:00:00,2.0,0.0,1.0,1.0,20.5,24.24,68.0,6.0032,16.0,45.0,61.0,1.0,0.01591843818190763
2011-05-10 00:00:00,2.0,0.0,1.0,1.0,19.68,23.485,63.0,0.0,6.0,12.0,18.0,1.0,0.0046520546541754014
2011-05-10 01:00:00,2.0,0.0,1.0,1.0,18.86,22.725,59.0,6.0032,3.0,12.0,15.0,1.0,0.0038767122118128347
2011-05-10 02:00:00,2.0,0.0,1.0,1.0,18.04,21.97,58.0,8.9981,1.0,4.0,5.0,1.0,0.0012922374039376116
2011-05-10 03:00:00,2.0,0.0,1.0,1.0,18.04,21.97,54.0,12.998,1.0,3.0,4.0,1.0,0.0010337899231500892
2011-05-10 04:00:00,2.0,0.0,1.0,1.0,17.22,21.21,62.0,16.9979,0.0,2.0,2.0,1.0,0.0005168949615750446
2011-05-10 05:00:00,2.0,0.0,1.0,1.0,16.4,20.455,66.0,15.0013,1.0,28.0,29.0,1.0,0.0074949769428381465
2011-05-10 06:00:00,2.0,0.0,1.0,1.0,17.22,21.21,67.0,8.9981,9.0,103.0,112.0,1.0,0.028946117848202498
2011-05-10 07:00:00,2.0,0.0,1.0,2.0,18.04,21.97,62.0,8.9981,13.0,301.0,314.0,1.0,0.081152508967282
2011-05-10 08:00:00,2.0,0.0,1.0,2.0,20.5,24.24,51.0,7.0015,28.0,397.0,425.0,1.0,0.10984017933469697
2011-05-10 09:00:00,2.0,0.0,1.0,2.0,21.32,25.0,48.0,7.0015,29.0,176.0,205.0,1.0,0.05298173356144207
2011-05-10 10:00:00,2.0,0.0,1.0,2.0,22.96,26.515,37.0,6.0032,27.0,100.0,127.0,1.0,0.03282283006001533
2011-05-10 11:00:00,2.0,0.0,1.0,2.0,22.96,26.515,43.0,8.9981,17.0,108.0,125.0,1.0,0.032305935098440285
2011-05-10 12:00:00,2.0,0.0,1.0,2.0,24.6,31.06,38.0,0.0,47.0,170.0,217.0,1.0,0.05608310333089234
2011-05-10 13:00:00,2.0,0.0,1.0,2.0,25.42,31.06,38.0,16.9979,50.0,152.0,202.0,1.0,0.0522063911190795
2011-05-10 14:00:00,2.0,0.0,1.0,2.0,25.42,31.06,33.0,0.0,42.0,134.0,176.0,1.0,0.04548675661860392
2011-05-10 15:00:00,2.0,0.0,1.0,2.0,26.24,31.06,33.0,6.0032,28.0,152.0,180.0,1.0,0.04652054654175401
2011-05-10 16:00:00,2.0,0.0,1.0,1.0,27.06,31.06,31.0,7.0015,56.0,271.0,327.0,1.0,0.08451232621751979
2011-05-10 17:00:00,2.0,0.0,1.0,1.0,26.24,31.06,33.0,0.0,79.0,532.0,611.0,1.0,0.15791141076117612
2011-05-10 18:00:00,2.0,0.0,1.0,1.0,26.24,31.06,29.0,8.9981,70.0,480.0,550.0,1.0,0.14214611443313727
2011-05-10 19:00:00,2.0,0.0,1.0,1.0,24.6,31.06,43.0,15.0013,69.0,365.0,434.0,1.0,0.11216620666178467
2011-05-10 20:00:00,2.0,0.0,1.0,1.0,22.14,25.76,60.0,8.9981,50.0,241.0,291.0,1.0,0.07520821690916898
2011-05-10 21:00:00,2.0,0.0,1.0,1.0,22.14,25.76,52.0,0.0,30.0,173.0,203.0,1.0,0.052464838599867024
2011-05-10 22:00:00,2.0,0.0,1.0,1.0,21.32,25.0,55.0,7.0015,29.0,121.0,150.0,1.0,0.03876712211812834
2011-05-10 23:00:00,2.0,0.0,1.0,2.0,21.32,25.0,59.0,8.9981,9.0,72.0,81.0,1.0,0.020934245943789308
2011-05-11 00:00:00,2.0,0.0,1.0,2.0,21.32,25.0,55.0,8.9981,8.0,30.0,38.0,1.0,0.00972799524759536
2011-05-11 01:00:00,2.0,0.0,1.0,2.0,20.5,24.24,59.0,7.0015,4.0,16.0,20.0,1.0,0.0051199974987344
2011-05-11 02:00:00,2.0,0.0,1.0,1.0,21.32,25.0,59.0,0.0,6.0,4.0,10.0,1.0,0.0025599987493672
2011-05-11 03:00:00,2.0,0.0,1.0,1.0,20.5,24.24,63.0,15.0013,0.0,3.0,3.0,1.0,0.00076799962481016
2011-05-11 04:00:00,2.0,0.0,1.0,2.0,19.68,23.485,88.0,8.9981,0.0,2.0,2.0,1.0,0.00051199974987344
2011-05-11 05:00:00,2.0,0.0,1.0,1.0,18.86,22.725,88.0,8.9981,0.0,20.0,20.0,1.0,0.0051199974987344
2011-05-11 06:00:00,2.0,0.0,1.0,1.0,18.86,22.725,82.0,8.9981,6.0,93.0,99.0,1.0,0.02534398761873528
2011-05-11 07:00:00,2.0,0.0,1.0,1.0,19.68,23.485,72.0,12.998,25.0,293.0,318.0,1.0,0.08140796022987697
2011-05-11 08:00:00,2.0,0.0,1.0,1.0,19.68,23.485,77.0,16.9979,21.0,421.0,442.0,1.0,0.11315194472203025
2011-05-11 09:00:00,2.0,0.0,1.0,1.0,21.32,25.0,72.0,8.9981,21.0,182.0,203.0,1.0,0.05196797461215416
2011-05-11 10:00:00,2.0,0.0,1.0,1.0,22.14,25.76,68.0,6.0032,30.0,124.0,154.0,1.0,0.03942398074025488
2011-05-11 11:00:00,2.0,0.0,1.0,1.0,22.96,26.515,64.0,6.0032,18.0,123.0,141.0,1.0,0.03609598236607752
2011-05-11 12:00:00,2.0,0.0,1.0,1.0,24.6,31.06,56.0,0.0,41.0,185.0,226.0,1.0,0.05785597173569872
2011-05-11 13:00:00,2.0,0.0,1.0,1.0,25.42,31.06,50.0,0.0,36.0,157.0,193.0,1.0,0.04940797586278696
2011-05-11 14:00:00,2.0,0.0,1.0,1.0,25.42,31.06,53.0,6.0032,36.0,141.0,177.0,1.0,0.045311977863799445
2011-05-11 15:00:00,2.0,0.0,1.0,1.0,26.24,31.06,41.0,0.0,48.0,131.0,179.0,1.0,0.045823977613672885
2011-05-11 16:00:00,2.0,0.0,1.0,1.0,27.06,31.06,39.0,0.0,49.0,240.0,289.0,1.0,0.07398396385671209
2011-05-11 17:00:00,2.0,0.0,1.0,1.0,26.24,31.06,47.0,7.0015,17.0,242.0,259.0,1.0,0.06630396760861049
2011-05-11 18:00:00,2.0,0.0,1.0,1.0,25.42,31.06,50.0,19.9995,40.0,234.0,274.0,1.0,0.07014396573266128
2011-05-11 19:00:00,2.0,0.0,1.0,1.0,22.96,26.515,52.0,8.9981,60.0,341.0,401.0,1.0,0.10265594984962473
2011-05-11 20:00:00,2.0,0.0,1.0,1.0,22.14,25.76,64.0,8.9981,28.0,245.0,273.0,1.0,0.06988796585772457
2011-05-11 21:00:00,2.0,0.0,1.0,1.0,22.14,25.76,60.0,0.0,32.0,202.0,234.0,1.0,0.059903970735192484
2011-05-11 22:00:00,2.0,0.0,1.0,1.0,20.5,24.24,72.0,16.9979,12.0,134.0,146.0,1.0,0.03737598174076112
2011-05-11 23:00:00,2.0,0.0,1.0,1.0,18.86,22.725,88.0,16.9979,12.0,69.0,81.0,1.0,0.02073598986987432
2011-05-12 00:00:00,2.0,0.0,1.0,2.0,18.86,22.725,88.0,15.0013,5.0,39.0,44.0,1.0,0.011159063475002404
2011-05-12 01:00:00,2.0,0.0,1.0,1.0,18.86,22.725,88.0,15.0013,1.0,16.0,17.0,1.0,0.004311456342614565
2011-05-12 02:00:00,2.0,0.0,1.0,1.0,18.04,21.97,94.0,12.998,1.0,14.0,15.0,1.0,0.00380422618465991
2011-05-12 03:00:00,2.0,0.0,1.0,1.0,18.04,21.97,88.0,8.9981,0.0,5.0,5.0,1.0,0.0012680753948866369
2011-05-12 04:00:00,2.0,0.0,1.0,1.0,17.22,21.21,94.0,0.0,1.0,5.0,6.0,1.0,0.0015216904738639641
2011-05-12 05:00:00,2.0,0.0,1.0,1.0,17.22,21.21,94.0,8.9981,2.0,27.0,29.0,1.0,0.0073548372903424935
2011-05-12 06:00:00,2.0,0.0,1.0,1.0,18.04,21.97,88.0,0.0,9.0,103.0,112.0,1.0,0.028404888845460663
2011-05-12 07:00:00,2.0,0.0,1.0,1.0,18.86,22.725,88.0,8.9981,14.0,283.0,297.0,1.0,0.07532367845626622
2011-05-12 08:00:00,2.0,0.0,1.0,1.0,19.68,23.485,82.0,12.998,27.0,394.0,421.0,1.0,0.10677194824945481
2011-05-12 09:00:00,2.0,0.0,1.0,2.0,20.5,24.24,77.0,19.0012,21.0,191.0,212.0,1.0,0.0537663967431934
2011-05-12 10:00:00,2.0,0.0,1.0,2.0,22.14,25.76,68.0,15.0013,28.0,119.0,147.0,1.0,0.03728141660966712
2011-05-12 11:00:00,2.0,0.0,1.0,1.0,23.78,27.275,60.0,15.0013,43.0,136.0,179.0,1.0,0.04539709913694159
2011-05-12 12:00:00,2.0,0.0,1.0,1.0,23.78,27.275,60.0,15.0013,43.0,164.0,207.0,1.0,0.05249832134830676
2011-05-12 13:00:00,2.0,0.0,1.0,2.0,25.42,31.06,57.0,19.9995,48.0,170.0,218.0,1.0,0.055288087217057365
2011-05-12 14:00:00,2.0,0.0,1.0,2.0,25.42,30.305,61.0,15.0013,43.0,148.0,191.0,1.0,0.04844048008466952
2011-05-12 15:00:00,2.0,0.0,1.0,2.0,26.24,31.06,53.0,16.9979,54.0,163.0,217.0,1.0,0.055034472138080034
2011-05-12 16:00:00,2.0,0.0,1.0,2.0,26.24,31.06,57.0,16.9979,50.0,238.0,288.0,1.0,0.07304114274547027
2011-05-12 17:00:00,2.0,0.0,1.0,2.0,26.24,31.06,57.0,12.998,54.0,540.0,594.0,1.0,0.15064735691253245
2011-05-12 18:00:00,2.0,0.0,1.0,1.0,25.42,30.305,69.0,15.0013,64.0,463.0,527.0,1.0,0.13365514662105152
2011-05-12 19:00:00,2.0,0.0,1.0,2.0,24.6,30.305,64.0,12.998,59.0,305.0,364.0,1.0,0.09231588874774715
2011-05-12 20:00:00,2.0,0.0,1.0,1.0,24.6,30.305,64.0,12.998,56.0,220.0,276.0,1.0,0.06999776179774235
2011-05-12 21:00:00,2.0,0.0,1.0,1.0,22.96,26.515,83.0,8.9981,31.0,192.0,223.0,1.0,0.056556162611944
2011-05-12 22:00:00,2.0,0.0,1.0,1.0,22.14,25.76,83.0,12.998,25.0,147.0,172.0,1.0,0.0436217935841003
2011-05-12 23:00:00,2.0,0.0,1.0,2.0,22.14,25.76,77.0,12.998,16.0,87.0,103.0,1.0,0.026122353134664718
2011-05-13 00:00:00,2.0,0.0,1.0,2.0,21.32,25.0,83.0,11.0014,6.0,46.0,52.0,1.0,0.013067233823278806
2011-05-13 01:00:00,2.0,0.0,1.0,1.0,21.32,25.0,83.0,11.0014,5.0,15.0,20.0,1.0,0.00502585916279954
2011-05-13 02:00:00,2.0,0.0,1.0,2.0,20.5,24.24,88.0,8.9981,3.0,8.0,11.0,1.0,0.0027642225395397473
2011-05-13 03:00:00,2.0,0.0,1.0,2.0,20.5,24.24,88.0,8.9981,2.0,2.0,4.0,1.0,0.0010051718325599082
2011-05-13 04:00:00,2.0,0.0,1.0,3.0,20.5,24.24,88.0,11.0014,2.0,3.0,5.0,1.0,0.001256464790699885
2011-05-13 05:00:00,2.0,0.0,1.0,2.0,20.5,24.24,88.0,12.998,1.0,24.0,25.0,1.0,0.0062823239534994255
2011-05-13 06:00:00,2.0,0.0,1.0,3.0,20.5,24.24,88.0,8.9981,6.0,76.0,82.0,1.0,0.020606022567478115
2011-05-13 07:00:00,2.0,0.0,1.0,3.0,20.5,24.24,88.0,11.0014,16.0,141.0,157.0,1.0,0.039452994427976396
2011-05-13 08:00:00,2.0,0.0,1.0,2.0,20.5,24.24,88.0,12.998,26.0,361.0,387.0,1.0,0.09725037480017111
2011-05-13 09:00:00,2.0,0.0,1.0,2.0,20.5,24.24,88.0,12.998,18.0,215.0,233.0,1.0,0.05855125924661465
2011-05-13 10:00:00,2.0,0.0,1.0,2.0,21.32,25.0,83.0,8.9981,31.0,99.0,130.0,1.0,0.03266808455819701
2011-05-13 11:00:00,2.0,0.0,1.0,2.0,21.32,25.0,83.0,11.0014,56.0,90.0,146.0,1.0,0.036688771888436646
2011-05-13 12:00:00,2.0,0.0,1.0,2.0,21.32,25.0,88.0,12.998,53.0,170.0,223.0,1.0,0.056038329665214874
2011-05-13 13:00:00,2.0,0.0,1.0,2.0,21.32,25.0,88.0,26.0027,69.0,157.0,226.0,1.0,0.056792208539634806
2011-05-13 14:00:00,2.0,0.0,1.0,2.0,21.32,25.0,87.0,19.0012,70.0,120.0,190.0,1.0,0.04774566204659563
2011-05-13 15:00:00,2.0,0.0,1.0,2.0,21.32,25.0,88.0,11.0014,56.0,142.0,198.0,1.0,0.04975600571171545
2011-05-13 16:00:00,2.0,0.0,1.0,2.0,21.32,25.0,88.0,8.9981,44.0,256.0,300.0,1.0,0.07538788744199311
2011-05-13 17:00:00,2.0,0.0,1.0,3.0,21.32,25.0,88.0,11.0014,62.0,429.0,491.0,1.0,0.12338484244672872
2011-05-13 18:00:00,2.0,0.0,1.0,3.0,21.32,25.0,88.0,11.0014,39.0,359.0,398.0,1.0,0.10001459733971085
2011-05-13 19:00:00,2.0,0.0,1.0,2.0,21.32,25.0,83.0,12.998,25.0,245.0,270.0,1.0,0.06784909869779379
2011-05-13 20:00:00,2.0,0.0,1.0,2.0,21.32,25.0,83.0,8.9981,22.0,130.0,152.0,1.0,0.03819652963727651
2011-05-13 21:00:00,2.0,0.0,1.0,2.0,21.32,25.0,84.0,11.0014,24.0,130.0,154.0,1.0,0.038699115553556464
2011-05-13 22:00:00,2.0,0.0,1.0,2.0,21.32,25.0,83.0,15.0013,25.0,107.0,132.0,1.0,0.033170670474476964
2011-05-13 23:00:00,2.0,0.0,1.0,3.0,20.5,24.24,88.0,11.0014,31.0,88.0,119.0,1.0,0.029903862018657267
2011-05-14 00:00:00,2.0,0.0,0.0,2.0,20.5,24.24,88.0,8.9981,24.0,78.0,102.0,0.0,0.02540140172064346
2011-05-14 01:00:00,2.0,0.0,0.0,2.0,20.5,24.24,88.0,8.9981,18.0,64.0,82.0,0.0,0.02042073471659572
2011-05-14 02:00:00,2.0,0.0,0.0,2.0,20.5,24.24,88.0,8.9981,15.0,37.0,52.0,0.0,0.012949734210524115
2011-05-14 03:00:00,2.0,0.0,0.0,2.0,20.5,24.24,88.0,8.9981,5.0,30.0,35.0,0.0,0.008716167257083539
2011-05-14 04:00:00,2.0,0.0,0.0,2.0,20.5,24.24,82.0,11.0014,1.0,4.0,5.0,0.0,0.001245166751011934
2011-05-14 05:00:00,2.0,0.0,0.0,2.0,20.5,24.24,82.0,7.0015,7.0,7.0,14.0,0.0,0.003486466902833416
2011-05-14 06:00:00,2.0,0.0,0.0,2.0,20.5,24.24,88.0,7.0015,2.0,9.0,11.0,0.0,0.0027393668522262553
2011-05-14 07:00:00,2.0,0.0,0.0,3.0,19.68,23.485,100.0,0.0,4.0,28.0,32.0,0.0,0.00796906720647638
2011-05-14 08:00:00,2.0,0.0,0.0,3.0,20.5,24.24,94.0,0.0,16.0,72.0,88.0,0.0,0.021914934817810042
2011-05-14 09:00:00,2.0,0.0,0.0,2.0,21.32,25.0,94.0,6.0032,14.0,86.0,100.0,0.0,0.024903335020238684
2011-05-14 10:00:00,2.0,0.0,0.0,2.0,21.32,25.0,94.0,11.0014,34.0,133.0,167.0,0.0,0.041588569483798604
2011-05-14 11:00:00,2.0,0.0,0.0,2.0,21.32,25.0,94.0,8.9981,72.0,207.0,279.0,0.0,0.06948030470646593
2011-05-14 12:00:00,2.0,0.0,0.0,3.0,21.32,25.0,100.0,6.0032,75.0,204.0,279.0,0.0,0.06948030470646593
2011-05-14 13:00:00,2.0,0.0,0.0,3.0,21.32,25.0,100.0,6.0032,68.0,180.0,248.0,0.0,0.06176027085019194
2011-05-14 14:00:00,2.0,0.0,0.0,2.0,22.14,25.76,94.0,8.9981,57.0,159.0,216.0,0.0,0.053791203643715556
2011-05-14 15:00:00,2.0,0.0,0.0,2.0,22.14,25.76,94.0,11.0014,73.0,221.0,294.0,0.0,0.07321580495950172
2011-05-14 16:00:00,2.0,0.0,0.0,2.0,22.14,25.76,94.0,12.998,107.0,188.0,295.0,0.0,0.07346483830970411
2011-05-14 17:00:00,2.0,0.0,0.0,2.0,22.96,26.515,88.0,12.998,78.0,194.0,272.0,0.0,0.06773707125504921
2011-05-14 18:00:00,2.0,0.0,0.0,2.0,22.96,26.515,88.0,15.0013,88.0,216.0,304.0,0.0,0.0757061384615256
2011-05-14 19:00:00,2.0,0.0,0.0,3.0,22.14,25.76,94.0,8.9981,69.0,179.0,248.0,0.0,0.06176027085019194
2011-05-14 20:00:00,2.0,0.0,0.0,3.0,22.14,25.76,94.0,8.9981,42.0,115.0,157.0,0.0,0.03909823598177473
2011-05-14 21:00:00,2.0,0.0,0.0,3.0,22.14,25.76,94.0,15.0013,15.0,44.0,59.0,0.0,0.014692967661940823
2011-05-14 22:00:00,2.0,0.0,0.0,3.0,22.14,25.76,94.0,11.0014,7.0,19.0,26.0,0.0,0.006474867105262057
2011-05-14 23:00:00,2.0,0.0,0.0,3.0,21.32,25.0,100.0,12.998,11.0,33.0,44.0,0.0,0.010957467408905021
2011-05-15 00:00:00,2.0,0.0,0.0,2.0,21.32,25.0,100.0,0.0,5.0,34.0,39.0,0.0,0.00962660658819626
2011-05-15 01:00:00,2.0,0.0,0.0,2.0,21.32,25.0,100.0,7.0015,4.0,43.0,47.0,0.0,0.011601295119108313
2011-05-15 02:00:00,2.0,0.0,0.0,2.0,21.32,25.0,100.0,8.9981,13.0,37.0,50.0,0.0,0.012341803318200333
2011-05-15 03:00:00,2.0,0.0,0.0,2.0,21.32,25.0,100.0,0.0,11.0,21.0,32.0,0.0,0.007898754123648212
2011-05-15 04:00:00,2.0,0.0,0.0,2.0,21.32,25.0,100.0,0.0,5.0,8.0,13.0,0.0,0.0032088688627320864
2011-05-15 05:00:00,2.0,0.0,0.0,3.0,21.32,25.0,100.0,7.0015,3.0,11.0,14.0,0.0,0.003455704929096093
2011-05-15 06:00:00,2.0,0.0,0.0,2.0,21.32,25.0,100.0,8.9981,3.0,14.0,17.0,0.0,0.004196213128188113
2011-05-15 07:00:00,2.0,0.0,0.0,2.0,21.32,25.0,100.0,8.9981,4.0,38.0,42.0,0.0,0.01036711478728828
2011-05-15 08:00:00,2.0,0.0,0.0,2.0,22.14,25.76,94.0,8.9981,24.0,46.0,70.0,0.0,0.017278524645480464
2011-05-15 09:00:00,2.0,0.0,0.0,1.0,23.78,27.275,83.0,16.9979,36.0,98.0,134.0,0.0,0.03307603289277689
2011-05-15 10:00:00,2.0,0.0,0.0,1.0,23.78,27.275,83.0,15.0013,73.0,153.0,226.0,0.0,0.055784950998265505
2011-05-15 11:00:00,2.0,0.0,0.0,1.0,24.6,28.79,78.0,15.0013,120.0,202.0,322.0,0.0,0.07948121336921014
2011-05-15 12:00:00,2.0,0.0,0.0,1.0,25.42,29.545,73.0,19.9995,120.0,247.0,367.0,0.0,0.09058883635559044
2011-05-15 13:00:00,2.0,0.0,0.0,1.0,25.42,29.545,73.0,19.0012,195.0,261.0,456.0,0.0,0.11255724626198703
2011-05-15 14:00:00,2.0,0.0,0.0,1.0,26.24,30.305,73.0,12.998,183.0,254.0,437.0,0.0,0.1078673610010709
2011-05-15 15:00:00,2.0,0.0,0.0,1.0,27.06,31.06,69.0,16.9979,206.0,253.0,459.0,0.0,0.11329775446107905
2011-05-15 16:00:00,2.0,0.0,0.0,1.0,26.24,30.305,69.0,16.9979,158.0,282.0,440.0,0.0,0.10860786920016292
2011-05-15 17:00:00,2.0,0.0,0.0,3.0,22.96,26.515,78.0,23.9994,137.0,255.0,392.0,0.0,0.09675973801469061
2011-05-15 18:00:00,2.0,0.0,0.0,1.0,22.96,26.515,78.0,16.9979,60.0,177.0,237.0,0.0,0.05850014772826958
2011-05-15 19:00:00,2.0,0.0,0.0,1.0,22.96,26.515,83.0,7.0015,78.0,153.0,231.0,0.0,0.057019131330085536
2011-05-15 20:00:00,2.0,0.0,0.0,1.0,22.14,25.76,88.0,0.0,53.0,138.0,191.0,0.0,0.04714568867552527
2011-05-15 21:00:00,2.0,0.0,0.0,1.0,22.14,25.76,88.0,0.0,44.0,107.0,151.0,0.0,0.037272246020965
2011-05-15 22:00:00,2.0,0.0,0.0,1.0,22.96,26.515,83.0,0.0,29.0,88.0,117.0,0.0,0.02887981976458878
2011-05-15 23:00:00,2.0,0.0,0.0,1.0,22.14,25.76,88.0,15.0013,18.0,51.0,69.0,0.0,0.01703168857911646
2011-05-16 00:00:00,2.0,0.0,1.0,1.0,21.32,25.0,94.0,7.0015,17.0,21.0,38.0,1.0,0.009298633900807157
2011-05-16 01:00:00,2.0,0.0,1.0,1.0,21.32,25.0,94.0,8.9981,6.0,8.0,14.0,1.0,0.0034258124897710573
2011-05-16 02:00:00,2.0,0.0,1.0,1.0,20.5,24.24,100.0,6.0032,4.0,9.0,13.0,1.0,0.0031811115976445536
