datetime,atemp,casual,count,data_set,holiday,humidity,registered,season,temp,weather,windspeed,workingday,workingday_clean,count_gp,log_count,log_count_gp
2011-02-27 02:00:00,13.635,,,1,0.0,87.0,,1.0,10.66,1.0,8.9981,0.0,0.0,21.642336172417735,,3.119821435839123
2011-02-27 03:00:00,14.395,,,1,0.0,87.0,,1.0,10.66,1.0,6.0032,0.0,0.0,10.36506557361185,,2.43054422707333
2011-02-27 04:00:00,12.12,,,1,0.0,87.0,,1.0,9.84,1.0,8.9981,0.0,0.0,3.417223555267117,,1.4855113438007075
2011-02-27 05:00:00,,,,1,,,,,,,,,0.0,3.448390479933726,,1.4925423408500462
2011-02-27 06:00:00,14.395,,,1,0.0,87.0,,1.0,9.84,1.0,0.0,0.0,0.0,6.996079495722023,,2.078951358524954
2011-02-27 07:00:00,12.12,,,1,0.0,87.0,,1.0,9.84,1.0,8.9981,0.0,0.0,16.546496221107898,,2.8648542844591374
2011-02-27 08:00:00,15.15,,,1,0.0,87.0,,1.0,10.66,1.0,0.0,0.0,0.0,40.483854906722975,,3.725304313149367
2011-02-27 09:00:00,15.15,,,1,0.0,87.0,,1.0,11.48,1.0,6.0032,0.0,0.0,66.82852266472239,,4.216982794752091
2011-02-27 10:00:00,15.15,,,1,0.0,81.0,,1.0,12.3,1.0,11.0014,0.0,0.0,102.27289242348341,,4.637374925652502
2011-02-27 11:00:00,17.425,,,1,0.0,62.0,,1.0,14.76,1.0,8.9981,0.0,0.0,126.74568336098389,,4.850041438775032
2011-02-27 12:00:00,20.455,,,1,0.0,54.0,,1.0,16.4,1.0,6.0032,0.0,0.0,149.44426165495983,,5.013592661138689
2011-02-27 13:00:00,21.21,,,1,0.0,47.0,,1.0,17.22,1.0,0.0,0.0,0.0,153.67086373208136,,5.041299399388768
2011-02-27 14:00:00,21.97,,,1,0.0,47.0,,1.0,18.04,1.0,6.0032,0.0,0.0,150.60273131017937,,5.021263489603887
2011-02-27 15:00:00,22.725,,,1,0.0,44.0,,1.0,18.86,1.0,8.9981,0.0,0.0,149.801875907594,,5.0159668952020136
2011-02-27 16:00:00,23.485,,,1,0.0,44.0,,1.0,19.68,1.0,11.0014,0.0,0.0,145.82061827173032,,4.989211557760339
2011-02-27 17:00:00,21.21,,,1,0.0,54.0,,1.0,17.22,1.0,12.998,0.0,0.0,131.27666816189137,,4.884895700027183
2011-02-27 18:00:00,20.455,,,1,0.0,54.0,,1.0,16.4,1.0,12.998,0.0,0.0,111.78931728456394,,4.725521629655085
2011-02-27 19:00:00,20.455,,,1,0.0,54.0,,1.0,16.4,1.0,8.9981,0.0,0.0,91.35656906589472,,4.525656836393701
2011-02-27 20:00:00,20.455,,,1,0.0,54.0,,1.0,16.4,1.0,6.0032,0.0,0.0,69.50946341354,,4.255746933625975
2011-02-27 21:00:00,19.695,,,1,0.0,62.0,,1.0,15.58,1.0,11.0014,0.0,0.0,56.60306625565239,,4.053575799890064
2011-02-27 22:00:00,19.695,,,1,0.0,62.0,,1.0,15.58,2.0,7.0015,0.0,0.0,47.18347412008193,,3.875016101687215
2011-02-27 23:00:00,17.425,,,1,0.0,62.0,,1.0,14.76,2.0,11.0014,0.0,0.0,35.07824595551219,,3.585690078588935
2011-02-28 00:00:00,18.18,,,1,0.0,66.0,,1.0,14.76,2.0,7.0015,1.0,1.0,13.831205861871904,,2.6967334651753863
2011-02-28 01:00:00,15.15,,,1,0.0,87.0,,1.0,13.94,3.0,23.9994,1.0,1.0,6.069882156532283,,1.9558438116694656
2011-02-28 02:00:00,,,,1,,,,,,,,,1.0,3.2824873273056934,,1.4545339920303686
2011-02-28 03:00:00,15.91,,,1,0.0,93.0,,1.0,13.12,3.0,11.0014,1.0,1.0,1.9151810745210909,,1.0699319360622543
2011-02-28 04:00:00,,,,1,,,,,,,,,1.0,2.0995169619882756,,1.1312462806366441
2011-02-28 05:00:00,18.18,,,1,0.0,93.0,,1.0,13.94,2.0,0.0,1.0,1.0,9.076528126960344,,2.310208771463777
2011-02-28 06:00:00,17.425,,,1,0.0,96.0,,1.0,13.94,2.0,7.0015,1.0,1.0,38.80548481107385,,3.684004712119023
2011-02-28 07:00:00,18.18,,,1,0.0,93.0,,1.0,14.76,2.0,7.0015,1.0,1.0,109.92537116638523,,4.708857643361563
2011-02-28 08:00:00,15.15,,,1,0.0,93.0,,1.0,13.94,2.0,19.9995,1.0,1.0,189.01402972717693,,5.247097910103751
2011-02-28 09:00:00,21.21,,,1,0.0,82.0,,1.0,17.22,1.0,19.0012,1.0,1.0,97.62348484523018,,4.591309416262024
2011-02-28 10:00:00,25.0,,,1,0.0,72.0,,1.0,21.32,2.0,32.9975,1.0,1.0,51.93090405094673,,3.968987365847719
2011-02-28 11:00:00,26.515,,,1,0.0,64.0,,1.0,22.96,2.0,19.9995,1.0,1.0,60.12882826983738,,4.112983576015237
2011-02-28 12:00:00,26.515,,,1,0.0,64.0,,1.0,22.96,2.0,19.9995,1.0,1.0,77.14359734256583,,4.358548125712958
2011-02-28 13:00:00,22.725,,,1,0.0,94.0,,1.0,18.86,3.0,15.0013,1.0,1.0,76.6646409856982,,4.3524000828282485
2011-02-28 14:00:00,21.21,,,1,0.0,100.0,,1.0,17.22,3.0,19.9995,1.0,1.0,70.02303066652911,,4.263004200027846
2011-02-28 15:00:00,21.21,,,1,0.0,100.0,,1.0,17.22,3.0,19.9995,1.0,1.0,76.37616036036674,,4.348678727472174
2011-02-28 16:00:00,21.21,,,1,0.0,100.0,,1.0,17.22,3.0,8.9981,1.0,1.0,111.73160063250383,,4.725009777771426
2011-02-28 17:00:00,20.455,,,1,0.0,100.0,,1.0,16.4,3.0,19.9995,1.0,1.0,204.53689961496332,,5.325625577987429
2011-02-28 18:00:00,22.725,,,1,0.0,94.0,,1.0,18.86,3.0,12.998,1.0,1.0,189.80527854685985,,5.251253423971444
2011-02-28 19:00:00,21.97,,,1,0.0,88.0,,1.0,18.04,3.0,40.9973,1.0,1.0,132.72652022586686,,4.895796820652317
2011-02-28 20:00:00,21.97,,,1,0.0,88.0,,1.0,18.04,3.0,40.9973,1.0,1.0,94.29015468255021,,4.556926496640868
2011-02-28 21:00:00,19.695,,,1,0.0,87.0,,1.0,15.58,2.0,26.0027,1.0,1.0,70.24773440667789,,4.266163020842187
2011-02-28 22:00:00,15.15,,,1,0.0,93.0,,1.0,13.94,3.0,27.9993,1.0,1.0,52.46995988853608,,3.979119998792715
2011-02-28 23:00:00,14.395,,,1,0.0,81.0,,1.0,13.12,2.0,26.0027,1.0,1.0,33.481512106732055,,3.540423299437505
2011-03-01 00:00:00,13.635,0.0,7.0,0,0.0,70.0,7.0,1.0,12.3,1.0,31.0009,1.0,1.0,13.962438366614956,2.0794415416798357,2.705542951685296
2011-03-01 01:00:00,11.365,0.0,3.0,0,0.0,70.0,3.0,1.0,10.66,1.0,23.9994,1.0,1.0,6.127474086466083,1.3862943611198906,1.9639569060865525
2011-03-01 02:00:00,10.605,0.0,4.0,0,0.0,65.0,4.0,1.0,9.84,1.0,26.0027,1.0,1.0,3.3136320472998584,1.6094379124341003,1.461780251631111
2011-03-01 03:00:00,10.605,0.0,2.0,0,0.0,69.0,2.0,1.0,9.02,1.0,19.0012,1.0,1.0,1.9333525927499344,1.0986122886681098,1.076145998504702
2011-03-01 04:00:00,10.605,0.0,1.0,0,0.0,69.0,1.0,1.0,9.02,1.0,16.9979,1.0,1.0,2.1194374860860172,0.6931471805599453,1.1376526926455202
2011-03-01 05:00:00,9.09,1.0,2.0,0,0.0,64.0,1.0,1.0,8.2,1.0,19.0012,1.0,1.0,9.16264755373826,1.0986122886681098,2.318718994201562
2011-03-01 06:00:00,9.09,0.0,46.0,0,0.0,59.0,46.0,1.0,8.2,1.0,19.9995,1.0,1.0,39.173676928260406,3.8501476017100584,3.6932119783684114
2011-03-01 07:00:00,9.09,2.0,107.0,0,0.0,59.0,105.0,1.0,8.2,1.0,22.0028,1.0,1.0,110.96835917025419,4.68213122712422,4.718216323973914
2011-03-01 08:00:00,9.09,10.0,214.0,0,0.0,59.0,204.0,1.0,8.2,1.0,26.0027,1.0,1.0,190.8074224942569,5.3706380281276624,5.2564918608364
2011-03-01 09:00:00,9.85,8.0,124.0,0,0.0,55.0,116.0,1.0,9.02,1.0,27.9993,1.0,1.0,98.54975075190009,4.8283137373023015,4.600657526759206
2011-03-01 10:00:00,10.605,13.0,68.0,0,0.0,52.0,55.0,1.0,9.84,1.0,19.0012,1.0,1.0,52.423632066149196,4.23410650459726,3.978253196125868
2011-03-01 11:00:00,13.635,8.0,56.0,0,0.0,45.0,48.0,1.0,11.48,1.0,16.9979,1.0,1.0,60.69933938939696,4.04305126783455,4.1222732240371185
2011-03-01 12:00:00,15.15,6.0,86.0,0,0.0,39.0,80.0,1.0,12.3,1.0,8.9981,1.0,1.0,77.87554708037301,4.465908118654584,4.367871256880087
2011-03-01 13:00:00,17.425,13.0,78.0,0,0.0,39.0,65.0,1.0,13.12,1.0,0.0,1.0,1.0,77.39204631551941,4.3694478524670215,4.361722472152807
2011-03-01 14:00:00,16.665,18.0,79.0,0,0.0,36.0,61.0,1.0,13.12,1.0,8.9981,1.0,1.0,70.68741942596475,4.382026634673881,4.272315270926827
2011-03-01 15:00:00,18.18,7.0,64.0,0,0.0,34.0,57.0,1.0,13.94,1.0,0.0,1.0,1.0,77.10082854380967,4.174387269895637,4.3580006655449335
2011-03-01 16:00:00,17.425,10.0,102.0,0,0.0,34.0,92.0,1.0,13.94,1.0,6.0032,1.0,1.0,112.79172640580131,4.634728988229636,4.734369816112524
2011-03-01 17:00:00,17.425,12.0,242.0,0,0.0,34.0,230.0,1.0,13.94,1.0,6.0032,1.0,1.0,206.4775756425571,5.493061443340548,5.3350232646383615
2011-03-01 18:00:00,15.91,10.0,224.0,0,0.0,39.0,214.0,1.0,13.12,1.0,12.998,1.0,1.0,191.60617879850182,5.41610040220442,5.2606475798385475
2011-03-01 19:00:00,15.15,4.0,119.0,0,0.0,49.0,115.0,1.0,12.3,1.0,8.9981,1.0,1.0,133.98584886785358,4.787491742782046,4.9051699497430095
2011-03-01 20:00:00,15.91,2.0,88.0,0,0.0,61.0,86.0,1.0,12.3,1.0,6.0032,1.0,1.0,95.18479346496554,4.48863636973214,4.566271273087196
2011-03-01 21:00:00,15.15,8.0,63.0,0,0.0,56.0,55.0,1.0,10.66,1.0,0.0,1.0,1.0,70.91425518807455,4.1588830833596715,4.275474509165323
2011-03-01 22:00:00,13.635,3.0,47.0,0,0.0,62.0,44.0,1.0,9.84,1.0,7.0015,1.0,1.0,52.96780254439025,3.871201010907891,3.9883876195590853
2011-03-01 23:00:00,11.365,2.0,25.0,0,0.0,65.0,23.0,1.0,9.84,1.0,15.0013,1.0,1.0,33.79918959199483,3.258096538021482,3.5495940989229133
2011-03-02 00:00:00,11.365,3.0,8.0,0,0.0,69.0,5.0,1.0,9.02,1.0,11.0014,1.0,1.0,14.096244804340133,2.1972245773362196,2.7144460244384816
2011-03-02 01:00:00,11.365,0.0,4.0,0,0.0,69.0,4.0,1.0,9.02,1.0,12.998,1.0,1.0,6.186195597582922,1.6094379124341003,1.9721619075781849
2011-03-02 02:00:00,11.365,0.0,2.0,0,0.0,69.0,2.0,1.0,9.02,1.0,12.998,1.0,1.0,3.3453876252683417,1.0986122886681098,1.4691149665376075
2011-03-02 03:00:00,10.605,3.0,4.0,0,0.0,69.0,1.0,1.0,9.02,1.0,19.0012,1.0,1.0,1.9518805186400972,1.6094379124341003,1.0824424312036884
2011-03-02 04:00:00,10.605,1.0,1.0,0,0.0,75.0,0.0,1.0,8.2,1.0,8.9981,1.0,1.0,2.1397487220283344,0.6931471805599453,1.1441427718862638
2011-03-02 05:00:00,10.605,0.0,5.0,0,0.0,69.0,5.0,1.0,9.02,1.0,15.0013,1.0,1.0,9.250456086682515,1.791759469228055,2.3273222008561967
2011-03-02 06:00:00,10.605,1.0,40.0,0,0.0,55.0,39.0,1.0,9.02,1.0,16.9979,1.0,1.0,39.549090593462374,3.713572066704308,3.702513353514928
2011-03-02 07:00:00,10.605,2.0,110.0,0,0.0,64.0,108.0,1.0,9.02,1.0,16.9979,1.0,1.0,112.03180385311724,4.709530201312334,4.7276692291402975
2011-03-02 08:00:00,10.605,13.0,256.0,0,0.0,65.0,243.0,1.0,9.84,1.0,19.0012,1.0,1.0,192.63599002845825,5.54907608489522,5.265980056472742
2011-03-02 09:00:00,12.88,7.0,148.0,0,0.0,56.0,141.0,1.0,11.48,1.0,19.9995,1.0,1.0,99.49418400493029,5.003946305945459,4.610099855226855
2011-03-02 10:00:00,15.15,11.0,76.0,0,0.0,49.0,65.0,1.0,13.12,1.0,19.0012,1.0,1.0,52.92602421823627,4.343805421853684,3.9876131854789234
2011-03-02 11:00:00,15.15,8.0,73.0,0,0.0,53.0,65.0,1.0,13.94,1.0,22.0028,1.0,1.0,61.281040247277694,4.30406509320417,4.1316570495764315
2011-03-02 12:00:00,20.455,20.0,82.0,0,0.0,43.0,62.0,1.0,16.4,1.0,12.998,1.0,1.0,78.62185293806901,4.418840607796598,4.377288589570517
2011-03-02 13:00:00,24.24,35.0,125.0,0,0.0,25.0,90.0,1.0,20.5,1.0,0.0,1.0,1.0,78.13371863333622,4.836281906951478,4.371139062493113
2011-03-02 14:00:00,25.0,21.0,96.0,0,0.0,23.0,75.0,1.0,21.32,1.0,19.9995,1.0,1.0,71.36483919585177,4.574710978503383,4.281720534961096
2011-03-02 15:00:00,25.76,19.0,110.0,0,0.0,19.0,91.0,1.0,22.14,1.0,27.9993,1.0,1.0,77.83971003013906,4.709530201312334,4.367416804324167
2011-03-02 16:00:00,25.76,27.0,139.0,0,0.0,19.0,112.0,1.0,22.14,1.0,22.0028,1.0,1.0,113.87264499028866,4.941642422609304,4.743824079837102
2011-03-02 17:00:00,24.24,30.0,268.0,0,0.0,23.0,238.0,1.0,20.5,1.0,19.0012,1.0,1.0,208.4563151822726,5.594711379601839,5.344515198202636
2011-03-02 18:00:00,22.725,8.0,201.0,0,0.0,23.0,193.0,1.0,18.86,1.0,32.9975,1.0,1.0,193.4424010655568,5.308267697401205,5.270135980720415
2011-03-02 19:00:00,20.455,6.0,150.0,0,0.0,28.0,144.0,1.0,16.4,1.0,35.0008,1.0,1.0,135.26987739294694,5.017279836814924,4.914637312025117
2011-03-02 20:00:00,16.665,9.0,95.0,0,0.0,29.0,86.0,1.0,14.76,1.0,27.9993,1.0,1.0,96.09697927411527,4.564348191467836,4.575710265380985
2011-03-02 21:00:00,14.395,3.0,71.0,0,0.0,29.0,68.0,1.0,13.94,1.0,31.0009,1.0,1.0,71.59384879640436,4.276666119016055,4.284880190918934
2011-03-02 22:00:00,12.88,4.0,48.0,0,0.0,26.0,44.0,1.0,12.3,1.0,36.9974,1.0,1.0,53.4754096532991,3.8918202981106265,3.997749400826256
2011-03-02 23:00:00,10.605,0.0,22.0,0,0.0,30.0,22.0,1.0,10.66,1.0,35.0008,1.0,1.0,34.123097854903726,3.1354942159291497,3.558858972590504
2011-03-03 00:00:00,9.85,3.0,13.0,0,0.0,30.0,10.0,1.0,9.84,1.0,31.0009,1.0,1.0,14.232658531907656,2.6390573296152584,2.7234417105642907
2011-03-03 01:00:00,9.85,0.0,1.0,0,0.0,30.0,1.0,1.0,9.84,1.0,31.0009,1.0,1.0,6.246061328679495,0.6931471805599453,1.9804580562349556
2011-03-03 02:00:00,8.335,1.0,3.0,0,0.0,27.0,2.0,1.0,8.2,1.0,31.0009,1.0,1.0,3.3777619776193033,1.3862943611198906,1.4765376297879
2011-03-03 03:00:00,8.335,0.0,1.0,0,0.0,27.0,1.0,1.0,8.2,1.0,31.0009,1.0,1.0,1.9707694710533061,0.6931471805599453,1.0888210004216088
2011-03-03 04:00:00,6.06,0.0,1.0,0,0.0,31.0,1.0,1.0,6.56,1.0,32.9975,1.0,1.0,2.160455733241694,0.6931471805599453,1.1507162365804886
2011-03-03 05:00:00,6.06,1.0,8.0,0,0.0,33.0,7.0,1.0,5.74,1.0,19.9995,1.0,1.0,9.339975615748548,2.1972245773362196,2.336017510832681
2011-03-03 06:00:00,6.06,1.0,35.0,0,0.0,33.0,34.0,1.0,5.74,1.0,19.9995,1.0,1.0,39.931819394263194,3.58351893845611,3.711907740878783
2011-03-03 07:00:00,4.545,1.0,111.0,0,0.0,42.0,110.0,1.0,4.92,1.0,27.9993,1.0,1.0,113.11597032311299,4.718498871295094,4.7372152148483275
2011-03-03 08:00:00,6.06,4.0,220.0,0,0.0,39.0,216.0,1.0,5.74,1.0,19.9995,1.0,1.0,194.50018817684395,5.3981627015177525,5.275561341966358
2011-03-03 09:00:00,6.82,10.0,145.0,0,0.0,37.0,135.0,1.0,6.56,1.0,19.0012,1.0,1.0,100.4570200438747,4.983606621708336,4.619635260958888
2011-03-03 10:00:00,9.09,7.0,56.0,0,0.0,29.0,49.0,1.0,7.38,1.0,12.998,1.0,1.0,53.43820574949881,4.04305126783455,3.9970662189282034
2011-03-03 11:00:00,11.365,10.0,50.0,0,0.0,29.0,40.0,1.0,8.2,1.0,6.0032,1.0,1.0,61.874075856787876,3.9318256327243257,4.141133930209108
2011-03-03 12:00:00,11.365,7.0,72.0,0,0.0,25.0,65.0,1.0,9.02,1.0,8.9981,1.0,1.0,79.38270096365419,4.290459441148391,4.386798990890621
2011-03-03 13:00:00,12.88,13.0,80.0,0,0.0,25.0,67.0,1.0,9.02,1.0,6.0032,1.0,1.0,78.88984283204506,4.394449154672439,4.380648721187535
2011-03-03 14:00:00,12.88,18.0,78.0,0,0.0,21.0,60.0,1.0,9.84,1.0,7.0015,1.0,1.0,72.05545885144724,4.3694478524670215,4.291218863008399
2011-03-03 15:00:00,14.395,6.0,68.0,0,0.0,23.0,62.0,1.0,9.84,1.0,0.0,1.0,1.0,78.59298901651967,4.23410650459726,4.376926011289357
2011-03-03 16:00:00,15.15,6.0,71.0,0,0.0,23.0,65.0,1.0,10.66,1.0,0.0,1.0,1.0,114.97462585020645,4.276666119016055,4.753371424508063
2011-03-03 17:00:00,15.15,17.0,202.0,0,0.0,22.0,185.0,1.0,10.66,1.0,0.0,1.0,1.0,210.4736115178363,5.313205979041787,5.354100222464948
2011-03-03 18:00:00,10.605,6.0,167.0,0,0.0,35.0,161.0,1.0,9.84,1.0,22.0028,1.0,1.0,195.31440310335054,5.123963979403259,5.279717471506448
2011-03-03 19:00:00,9.85,5.0,106.0,0,0.0,40.0,101.0,1.0,8.2,1.0,16.9979,1.0,1.0,136.57892589904924,4.672828834461906,4.924197758966428
2011-03-03 20:00:00,11.365,1.0,70.0,0,0.0,40.0,69.0,1.0,8.2,1.0,6.0032,1.0,1.0,97.02693951052694,4.2626798770413155,4.585242333858984
2011-03-03 21:00:00,10.605,3.0,51.0,0,0.0,40.0,48.0,1.0,7.38,1.0,7.0015,1.0,1.0,72.28668464884473,3.9512437185814275,4.29437893685024
2011-03-03 22:00:00,12.88,3.0,53.0,0,0.0,40.0,50.0,1.0,8.2,1.0,0.0,1.0,1.0,53.99290775759996,3.9889840465642745,4.007204227055904
2011-03-03 23:00:00,10.605,0.0,23.0,0,0.0,43.0,23.0,1.0,7.38,2.0,6.0032,1.0,1.0,34.453317643162904,3.1780538303479458,3.568216835148213
2011-03-04 00:00:00,9.85,0.0,12.0,0,0.0,55.0,12.0,1.0,8.2,2.0,12.998,1.0,1.0,14.371713311841644,2.5649493574615367,2.7325290225053713
2011-03-04 01:00:00,9.09,0.0,4.0,0,0.0,64.0,4.0,1.0,7.38,2.0,12.998,1.0,1.0,6.307086096579783,1.6094379124341003,1.988844575493159
2011-03-04 02:00:00,9.09,0.0,2.0,0,0.0,64.0,2.0,1.0,7.38,2.0,12.998,1.0,1.0,3.4107631170349824,1.0986122886681098,1.484047716900204
2011-03-04 03:00:00,8.335,0.0,1.0,0,0.0,74.0,1.0,1.0,7.38,2.0,16.9979,1.0,1.0,1.9900241250228063,0.6931471805599453,1.0952814559395447
2011-03-04 04:00:00,9.09,1.0,1.0,0,0.0,74.0,0.0,1.0,7.38,2.0,12.998,1.0,1.0,2.1815636447305797,0.6931471805599453,1.1573727881206937
2011-03-04 05:00:00,9.09,0.0,7.0,0,0.0,74.0,7.0,1.0,6.56,2.0,8.9981,1.0,1.0,9.431228297102848,2.0794415416798357,2.3448040278605085
2011-03-04 06:00:00,9.85,1.0,29.0,0,0.0,74.0,28.0,1.0,6.56,2.0,6.0032,1.0,1.0,40.321958056396106,3.4011973816621555,3.7213940307471725
2011-03-04 07:00:00,9.09,0.0,83.0,0,0.0,80.0,83.0,1.0,6.56,1.0,8.9981,1.0,1.0,114.2211269124485,4.430816798843313,4.746853124784515
2011-03-04 08:00:00,9.85,6.0,228.0,0,0.0,74.0,222.0,1.0,7.38,1.0,8.9981,1.0,1.0,196.40047833018502,5.43372200355424,5.2852345501483455
2011-03-04 09:00:00,11.365,12.0,150.0,0,0.0,60.0,138.0,1.0,9.02,1.0,8.9981,1.0,1.0,101.43849717154615,5.017279836814924,4.629262590895191
2011-03-04 10:00:00,11.365,10.0,66.0,0,0.0,60.0,56.0,1.0,9.84,1.0,16.9979,1.0,1.0,53.960303425340946,4.204692619390966,4.006611168738391
2011-03-04 11:00:00,13.635,16.0,89.0,0,0.0,52.0,73.0,1.0,11.48,1.0,15.0013,1.0,1.0,62.47859299479099,4.499809670330265,4.150702730869266
2011-03-04 12:00:00,15.15,10.0,97.0,0,0.0,43.0,87.0,1.0,13.12,1.0,11.0014,1.0,1.0,80.1582794677207,4.584967478670572,4.396401315468745
2011-03-04 13:00:00,15.91,13.0,87.0,0,0.0,42.0,74.0,1.0,13.94,1.0,15.0013,1.0,1.0,79.66060605308655,4.477336814478207,4.390250303092752
2011-03-04 14:00:00,16.665,30.0,95.0,0,0.0,40.0,65.0,1.0,14.76,1.0,19.0012,1.0,1.0,72.75944932175663,4.564348191467836,4.3008091134091435
2011-03-04 15:00:00,16.665,31.0,106.0,0,0.0,40.0,75.0,1.0,14.76,1.0,19.9995,1.0,1.0,79.36085194019944,4.672828834461906,4.386527141436075
2011-03-04 16:00:00,17.425,17.0,118.0,0,0.0,46.0,101.0,1.0,14.76,1.0,12.998,1.0,1.0,116.0979417268398,4.77912349311153,4.763010693394025
2011-03-04 17:00:00,16.665,22.0,228.0,0,0.0,50.0,206.0,1.0,14.76,2.0,16.9979,1.0,1.0,212.52996393196264,5.43372200355424,5.3637771691066
2011-03-04 18:00:00,15.15,15.0,187.0,0,0.0,53.0,172.0,1.0,13.94,2.0,19.9995,1.0,1.0,197.22264823412405,5.236441962829949,5.289390884964607
2011-03-04 19:00:00,15.15,5.0,107.0,0,0.0,61.0,102.0,1.0,13.12,1.0,16.9979,1.0,1.0,137.91331837688008,4.68213122712422,4.933850129806425
2011-03-04 20:00:00,14.395,9.0,87.0,0,0.0,70.0,78.0,1.0,12.3,2.0,12.998,1.0,1.0,97.97490434022178,4.477336814478207,4.594866326487274
2011-03-04 21:00:00,14.395,6.0,70.0,0,0.0,70.0,64.0,1.0,12.3,2.0,15.0013,1.0,1.0,72.99293422291186,4.2626798770413155,4.303969605171169
2011-03-04 22:00:00,14.395,4.0,44.0,0,0.0,70.0,40.0,1.0,12.3,1.0,12.998,1.0,1.0,54.5204249385537,3.8066624897703196,4.016750969961652
2011-03-04 23:00:00,15.15,6.0,46.0,0,0.0,75.0,40.0,1.0,12.3,2.0,11.0014,1.0,1.0,34.789930686476296,3.8501476017100584,3.577666588103142
2011-03-05 00:00:00,14.395,4.0,19.0,0,0.0,81.0,15.0,1.0,11.48,2.0,7.0015,0.0,0.0,39.32895793952596,2.995732273553991,3.6970697702059603
2011-03-05 01:00:00,15.91,5.0,25.0,0,0.0,81.0,20.0,1.0,12.3,2.0,7.0015,0.0,0.0,30.383882237859442,3.258096538021482,3.4462944566015703
2011-03-05 02:00:00,14.395,5.0,20.0,0,0.0,87.0,15.0,1.0,12.3,2.0,12.998,0.0,0.0,22.92315179616915,3.044522437723423,3.1748466844562047
2011-03-05 03:00:00,14.395,0.0,2.0,0,0.0,87.0,2.0,1.0,12.3,2.0,12.998,0.0,0.0,10.978480771588924,1.0986122886681098,2.483111770921967
2011-03-05 04:00:00,15.15,0.0,1.0,0,0.0,93.0,1.0,1.0,12.3,2.0,11.0014,0.0,0.0,3.619458345659828,0.6931471805599453,1.5302774570211894
2011-03-05 05:00:00,15.15,0.0,3.0,0,0.0,100.0,3.0,1.0,12.3,2.0,8.9981,0.0,0.0,3.652469760853673,1.3862943611198906,1.5373982099653063
2011-03-05 06:00:00,14.395,1.0,4.0,0,0.0,100.0,3.0,1.0,12.3,2.0,15.0013,0.0,0.0,7.410114646629055,1.6094379124341003,2.129435106071375
2011-03-05 07:00:00,13.635,5.0,15.0,0,0.0,100.0,10.0,1.0,12.3,2.0,19.9995,0.0,0.0,17.525734816678202,2.772588722239781,2.919160836612914
2011-03-05 08:00:00,13.635,11.0,45.0,0,0.0,100.0,34.0,1.0,12.3,2.0,19.9995,0.0,0.0,42.87973090925453,3.828641396489095,3.781452502964674
2011-03-05 09:00:00,15.15,15.0,63.0,0,0.0,93.0,48.0,1.0,13.12,2.0,15.0013,0.0,0.0,70.7835030910171,4.1588830833596715,4.273654687691304
2011-03-05 10:00:00,16.665,34.0,103.0,0,0.0,93.0,69.0,1.0,13.94,2.0,12.998,0.0,0.0,108.32550695911705,4.6443908991413725,4.694329734462868
2011-03-05 11:00:00,20.455,43.0,159.0,0,0.0,76.0,116.0,1.0,16.4,2.0,15.0013,0.0,0.0,134.24662273270897,5.075173815233827,4.9070999468618375
2011-03-05 12:00:00,21.97,46.0,167.0,0,0.0,67.0,121.0,1.0,18.04,2.0,16.9979,0.0,0.0,158.2885261411391,5.123963979403259,5.070717187587108
2011-03-05 13:00:00,22.725,60.0,190.0,0,0.0,67.0,130.0,1.0,18.86,2.0,19.0012,0.0,0.0,162.7652628586539,5.25227342804663,5.098434078468861
2011-03-05 14:00:00,23.485,80.0,198.0,0,0.0,59.0,118.0,1.0,19.68,2.0,19.0012,0.0,0.0,159.51555521721906,5.293304824724492,5.078390855115138
2011-03-05 15:00:00,22.725,83.0,205.0,0,0.0,63.0,122.0,1.0,18.86,2.0,19.9995,0.0,0.0,158.66730437156204,5.327876168789581,5.07309230271121
2011-03-05 16:00:00,23.485,74.0,204.0,0,0.0,59.0,130.0,1.0,19.68,2.0,19.9995,0.0,0.0,154.4504318306544,5.3230099791384085,5.046326914440141
2011-03-05 17:00:00,23.485,60.0,164.0,0,0.0,59.0,104.0,1.0,19.68,2.0,23.9994,0.0,0.0,139.04575585539413,5.10594547390058,4.941969196751348
2011-03-05 18:00:00,23.485,37.0,152.0,0,0.0,59.0,115.0,1.0,19.68,2.0,22.0028,0.0,0.0,118.40512359151211,5.030437921392435,4.782522111189537
2011-03-05 19:00:00,22.725,27.0,89.0,0,0.0,67.0,62.0,1.0,18.86,2.0,22.0028,0.0,0.0,96.76314440322123,4.499809670330265,4.582547659423421
2011-03-05 20:00:00,21.97,12.0,70.0,0,0.0,77.0,58.0,1.0,18.04,2.0,22.0028,0.0,0.0,73.62310465953928,4.2626798770413155,4.312450173193098
2011-03-05 21:00:00,21.97,12.0,72.0,0,0.0,72.0,60.0,1.0,18.04,2.0,22.0028,0.0,0.0,59.95289369733459,4.290459441148391,4.110101331376753
2011-03-05 22:00:00,21.21,16.0,63.0,0,0.0,77.0,47.0,1.0,17.22,2.0,19.9995,0.0,0.0,49.97584045033473,4.1588830833596715,3.9313518038250375
2011-03-05 23:00:00,21.97,10.0,44.0,0,0.0,77.0,34.0,1.0,18.04,2.0,19.9995,0.0,0.0,37.15421248314033,3.8066624897703196,3.6416361705899276
